CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,Cluster
948578414,73,0,73,0,1,1.32,0,0,0,0,0,0,0,0,0,0,0.861,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0,0,0,7.491289199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
948637715,78,0,78,0,0,0,0,0,0,0,0,0,0,0,2,1.95,2.5,29.68,1,7.99,0,0,1,1.79,0,0,0,0,0,0,0,0,1,14.99,0,0,0,0,0,0,0,0,0,0,3,11.67,0,0,0,0,0,0.975,11.872,7.99,0,1.79,0,0,0,0,14.99,0,0,0,0,0,3.89,4
948779970,74,0,74,0,1,11.99,0,0,0,0,0,0,0,0,0,0,10.75,109.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38.2,0,0,0,0,0,0,0,0,0,0,0,0,11.99,0,0,0,0,0,10.18790698,0,0,0,0,0,0,0,5.457142857,0,0,0,0,0,0,4
948915616,78,0,78,0,7,24.13,0,0,0,0,0,0,6.25,18.95,1,2.49,19.917,62.3,0,0,0,0,0,0,0,0,0,0,0,0,8,53.33,0,0,1.889,15.87,0,0,3,3,0,0,0,0,0,0,3.447142857,0,0,0,3.032,2.49,3.127981122,0,0,0,0,0,0,6.66625,0,0,8.401270514,0,1,0,0,4
949384218,78,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3.37,0,0,0,0,3,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.246666667,0,0,2.433333333,0,0,0,0,0,0,0,0,0,0,0,4
949409601,77,0,77,0,0,0,0,0,0,0,85,372.54,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.98,0,0,0,4.382823529,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,4
949635270,78,0,78,0,6.667,17.96,0,0,0,0,0,0,9.375,43.87,4,4,21,53.94,0,0,0,0,0,0,0,0,0,0,0,0,4.25,25,1.5,3.74,11.167,33.31,0,0,5,5,0,0,0,0,0,0,2.693865307,0,0,0,4.679466667,1,2.568571429,0,0,0,0,0,0,5.882352941,2.493333333,0,2.982896033,0,1,0,0,4
955100508,95,444,586,47,25,79.9,0,0,0,0,45,155.11,0,0,1,1.89,8,33.54,2,3.88,0,0,12,29.32,5,12.86,4,4.76,0,0,0,0,2.25,6.73,0,0,0,0,0,0,0,0,0,0,1,0.64,3.196,0,0,3.446888889,0,1.89,4.1925,1.94,0,2.443333333,2.572,1.19,0,0,2.991111111,0,0,0,0,0,0.64,4
955603857,93,387,514,34,34,71.36,4,14.94,0,0,0,0,25.417,80.4,8,47.19,21.389,92.46,4,17.56,0,0,3,6.47,0,0,0,0,0,0,1.25,12,1.375,5.03,0,0,3.5,31.48,1,6.49,4.583,6.68,0,0,19,15.78,2.098823529,3.735,0,0,3.163237203,5.89875,4.322782739,4.39,0,2.156666667,0,0,0,9.6,3.658181818,1.45756055,0,8.994285714,6.49,0,0.830526316,4
958569618,93,339,457,25,0,0,0,0,0,0,0,0,0,0,1,5.99,9,27.06,0,0,0,0,8,14.03,2,28.98,4,15.7,63,251.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24.58,0,0,0,0,0,5.99,3.006666667,0,0,1.75375,14.49,3.925,3.992380952,0,0,0,0,0,0,0,8.193333333,4
959244138,91,1,111,19,0,0,0,0,0,0,0,0,0,0,1,0.75,3,8.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,2.993333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
959412164,92,195,321,34,0,0,9,4.81,0,0,0,0,0,0,0,0,6,17.85,1,2.39,0,0,21.111,15.44,3,4.47,3,1.32,8,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534444444,0,0,0,0,2.975,2.39,0,0.73137227,1.49,0.44,1.975,0,0,0,0,0,0,0,0,4
959990888,90,140,273,43,3,9.65,23,53.64,0,0,0,0,5.945,17.17,1,0.43,35.667,164.53,0,0,2,3.14,2,2.98,28,107.11,0,0,1,2.12,0.972,4.37,0,0,0,0,9,123.32,0,0,0.556,1.66,0,0,5,12.03,3.216666667,2.332173913,0,0,2.888141295,0.43,4.612947543,0,1.57,1.49,3.825357143,0,2.12,4.495884774,0,2.985611511,0,13.70222222,0,0,2.406,4
960243848,90,467,577,20,2,7.99,0,0,0,0,0,0,2,13.58,1,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861,10.33,6,50.17,0,0,0,0,4,18.33,0,0,0,0,3.995,0,0,0,6.79,1.03,0,0,0,0,0,0,0,0,11.99767712,4.5825,8.361666667,0,0,0,0,4
960799096,94,0,110,16,0,0,0,0,0,0,0,0,0,0,1,9.99,31,156.85,0,0,0,0,1,2.52,0,0,3,2.27,1,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.19,0,0,0,0,0,9.99,5.059677419,0,0,2.52,0,0.756666667,2.52,0,0,0,0,0,0,0,4.19,4
962765921,88,437,551,26,1,0.75,0,0,0,0,0,0,0,0,2,1.68,11,33.4,0,0,7,18.43,1,2.99,1,1.99,15,20.82,0,0,1.722,9.52,4,17.21,0,0,4.056,24.86,1,0.75,2,10.5,1,2.99,0,0,0.75,0,0,0,0,0.84,3.036363636,0,2.632857143,2.99,1.99,1.388,0,5.528455285,4.3025,5.25,0,6.129191322,0.75,2.99,0,4
967055781,95,0,119,24,1,2.29,0,0,0,0,0,0,8,42.77,0,0,0,0,3,0.76,0,0,3,1.94,0,0,0,0,1,2.12,6.875,37.93,0,0,0,0,0,0,0,0,2,11.68,0,0,0,0,2.29,0,0,0,5.34625,0,0,0.253333333,0,0.646666667,0,0,2.12,5.517090909,0,5.84,0,0,0,0,0,4
967693722,95,437,553,21,9,17.7,0,0,0,0,7,12.84,4.431,27.08,11,15.35,13,103.25,18,41.2,0,0,3,4.35,2,11.98,0,0,4,7.61,2.375,4.56,2,15.12,1.333,3.38,0,0,0,0,1.333,7.39,2,7.78,8,2.23,1.966666667,0,0,1.834285714,6.111487249,1.395454546,7.942307692,2.288888889,0,1.45,5.99,0,1.9025,1.92,7.56,5.543885972,2.535633909,0,0,3.89,0.27875,4
984759829,83,76,178,19,1,0.99,0,0,0,0,0,0,0,0,2,1,2,2,4,4.18,0,0,0,0,0,0,1,2.09,0,0,0,0,0,0,0,0,3,21.59,0,0,0,0,1.806,10.82,1,4.99,0.99,0,0,0,0,0.5,1,1.045,0,0,0,2.09,0,0,0,0,0,7.196666667,0,5.991140642,4.99,4
985440452,74,274,384,36,102,286.3,13,28.19,1,11.24,26,33.85,28.875,110.3,18,41.08,66.361,271.77,3,4.47,4,6.23,1,2.99,17,34.61,0,0,3,4.77,61.611,357.54,1.556,6.46,0.875,6.57,20,151.65,0,0,37.111,175.78,5,32.45,11,56.4,2.806862745,2.168461539,11.24,1.301923077,3.81991342,2.282222222,4.095327075,1.49,1.5575,2.99,2.035882353,0,1.59,5.803184496,4.151670951,4.736601008,7.508571429,7.5825,0,6.49,5.127272727,4
986342491,95,454,582,33,15,61.74,0,0,0,0,1,2.99,12.556,54.42,0,0,17,82.61,2,8.62,14,21.89,0,0,0,0,0,0,4,41.61,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,16.95,4.116,0,0,2.99,4.334182861,0,4.859411765,4.31,1.563571429,0,0,0,10.4025,0,0,0,0,0,1,0,3.39,4
