VAR1,CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,avg,net_sales,Cluster
4080,762256287,0,0.9248434238,0.7942176871,0.375,0.045,0.0348004971,0,0,0,0,0,0,0.0235256706,0.0122092696,0.0114942529,0.0067741498,0.0284273426,0.0488963765,0.0236220472,0.0671464935,0.0136986301,0.0178156736,0.0203562341,0.0486187845,0.0243902439,0.0406204625,0,0,0,0,0,0,0,0,0,0,0.0106736111,0.0711155682,0,0,0,0,0,0,0,0,0.0038667219,0,0,0,0.074777315,0.0625390869,0.1282139776,0.3188828679,0.3210493442,0.2494996664,0.1274869401,0,0,0,0,0,0,0.1572435505,0,0,0,0.037445271,0.0842283719,3
2583,852190396,0,0.9394572025,0.8265306122,0.5625,0.035,0.0214145916,0,0,0,0,0,0,0.0648984016,0.0787295151,0.0114942529,0.0033870749,0.022741874,0.0841833713,0,0,0.0068493151,0.0103809227,0,0,0.0081300813,0.0663668237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396894794,0.015415115,0,0,0.0438596491,0.0268516014,0.0030592274,0,0,0,0.1747936984,0.0312695435,0.2759275237,0,0.3741411618,0,0.6248749583,0,0,0,0,0.0745491857,0,0,0,0,0.0772651473,0.0378140276,0.0977658831,3
2221,478109317,0,0.9227557411,0.8333333333,0.75,0.035,0.022928899,0.010940919,0.0338468019,0.0256410256,0.0084156154,0.0026666667,0.0054348174,0,0,0.091954023,0.0537867498,0,0,0.0157480315,0.0672342667,0,0,0,0,0,0,0.0053763441,0.0127876582,0.0326086957,0.0172589127,0,0,0,0,0.0230674595,0.0239459153,0,0,0,0,0,0,0,0,0.0087719298,0.0134837538,0.003275557,0.1500500167,0.0159671989,0.2449509521,0,0.0620700438,0,0.4789495623,0,0,0,0.099819964,0.0660220073,0,0,0,0.183308642,0,0,0,0.1939966648,0.0379914984,0.0577167838,3
2457,718689649,0,0.9394572025,0.8486394558,0.765625,0.01,0.0082858327,0,0,0,0,0,0,0.1155580938,0.1397871262,0.0114942529,0.0134805582,0,0,0.0708661417,0.0502647825,0,0,0,0,0,0,0,0,0,0,0.0200668896,0.0133842353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041429163,0,0,0,0.1742966349,0.124452783,0,0.0795701913,0,0,0,0,0,0.0350670746,0,0,0,0,0,0,0,0.0380510096,0.0789914529,3
4744,680631389,0,0.9227557411,0.8214285714,0.640625,0,0,0.0021881838,0.0056712197,0.0256410256,0.0104184968,0.032,0.0311365746,0,0,0.0229885057,0.0802059342,0.0397982796,0.0282059044,0.0787401575,0.0446180403,0,0,0,0,0.0081300813,0.0105889436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175438596,0.021172198,0,0.1257085695,0.0197673256,0.1169455664,0,0.3702313946,0.0528287933,0.0635681534,0,0,0.0996999,0,0,0,0,0,0,0,0,0,0.1523068371,0.0382571732,0.0575155573,3
2638,902461011,0,0.9311064718,0.7993197279,0.375,0,0,0.0218818381,0.0166225405,0,0,0,0,0,0,0,0,0.0625401536,0.0886057623,0.0157480315,0.0058515463,0.0136986301,0.0055977262,0.0203562341,0.0167695808,0.0569105691,0.025604703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368456152,0,0,0,0,0.105608283,0.041684035,0.1008744535,0.0860573716,0.0344400515,0,0,0,0,0,0,0,0,0,0,0.0382571732,0.0481132503,3
3355,813655495,0,0.6346555324,0.5867346939,0.640625,0.02,0.0522293176,0,0,0,0,0,0,0.0746331618,0.0809145689,0.0114942529,0.0080612383,0.0056854685,0.0026192137,0,0,0.0034246575,0.0093497626,0,0,0.0406504065,0.0564861706,0.0161290323,0.0152990621,0,0,0.0158862876,0.0579684108,0.0038133444,0.0162929861,0.0017087007,0.0051607576,0.0046296296,0.0937016286,0,0,0,0,0.0189873418,0.0522677098,0,0,0.0130573294,0,0,0,0.1562129663,0.0744215134,0.0343399482,0,0.6739537789,0,0.1063687896,0.0398079616,0,0.191846998,0.4046201477,0,0.5333333333,0.4776617026,0,0.0799739248,0,0.038522848,0.1373219775,3
2416,671956712,0,0.9102296451,0.7993197279,0.53125,0.025,0.0362148031,0,0,0,0,0,0,0.0418270198,0.0151151659,0,0,0.0682256221,0.0264948603,0,0,0,0,0.0203562341,0.0113097173,0,0,0,0,0,0,0.0288963211,0.0535369414,0.0019066722,0.0011987188,0.0008543504,0.000967642,0,0,0,0,0,0,0,0,0.0175438596,0.0059112159,0.0072429606,0,0,0,0.0520688745,0,0.0289473684,0,0,0.0580386925,0,0,0,0.0974085406,0.0595379852,0,0.2,0,0,0,0.0425236242,0.0391445271,0.049768338,3
727,636957128,0,0.8141962422,0.7448979592,0.75,0.045,0.0244574922,0.0350109409,0.0151031951,0.0256410256,0.015794652,0,0,0,0,0.0114942529,0.0067741498,0,0,0,0,0,0,0.0712468193,0.0324341891,0,0,0.0053763441,0.0015119676,0.0217391304,0.0188279048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027174991,0.0209236412,0.0299676656,0,0,0.0625390869,0,0,0,0.0475555132,0,0.0118023605,0.108036012,0,0,0,0,0,0,0,0,0.0393198725,0.0242528209,3
4046,707870036,0,0.9039665971,0.7976190476,0.5625,0.005,0.0029857569,0.0043763676,0.0075215115,0,0,0,0,0.0713882417,0.0392971786,0.0114942529,0.0086031703,0.0397982796,0.0455795833,0,0,0,0,0,0,0,0,0,0,0.1413043478,0.2763750472,0.0066889632,0.0194325923,0,0,0,0,0,0,0,0,0,0,0.0126582278,0.0092761145,0,0,0.0029857569,0.0833611204,0,0,0.0793152834,0.0794246404,0.0853691606,0,0,0,0,0,0.2439787622,0.1527418216,0,0,0,0,0,0.0212898351,0,0.0403825717,0.0954668706,3
3363,821939238,0,0.9311064718,0.8282312925,0.640625,0.01,0.0145430649,0.0065645514,0.0008123232,0,0,0.024,0.0239477643,0.0454288811,0.0317508588,0,0,0,0,0,0,0,0,0.010178117,0.0226844329,0.0162601626,0.0286149378,0,0,0,0,0.0012541806,0.0016767722,0,0,0.0017087007,0.0032254735,0,0,0,0,0.100414454,0.1034776648,0,0,0,0,0.0072715325,0.0060020007,0,0.119926909,0.1007037474,0,0,0,0,0.2328218813,0.1347115705,0,0,0.0702910489,0,0.1977980141,0.3333333333,0,0,0,0,0.041445271,0.0736287673,3
2693,942505140,0.4166666667,0.872651357,0.8197278912,0.375,0.005,0.0015000214,0,0,0,0,0,0,0,0,0,0,0.1535076498,0.126590942,0.031496063,0.0147458966,0,0,0.010178117,0.0181345466,0.0081300813,0.0070474909,0.0161290323,0.0245502537,0,0,0,0,0,0,0,0,0,0,0.0476190476,0.0023842449,0,0,0,0,0,0,0.0015000214,0,0,0,0,0,0.0614706164,0.0525218841,0,0.1861240827,0.0663554518,0.0638794425,0,0,0,0,0,0,0.0200080032,0,0,0.041445271,0.0586726096,3
3504,961545258,0,0.9206680585,0.7976190476,0.4375,0.045,0.0666438092,0,0,0,0,0,0,0,0,0,0,0.0397982796,0.0127538597,0,0,0,0,0,0,0.0081300813,0.0079328541,0.0537634409,0.0440776998,0,0,0.0334448161,0.0709334531,0,0,0,0,0.0059791667,0.0224988554,0,0,0,0,0,0,0,0,0.0074048677,0,0,0,0,0,0.0238875878,0,0,0,0.0746915639,0.0344068814,0,0.1115085903,0,0,0,0.0888053843,0,0,0,0.0420648247,0.0666462086,3
2523,765674643,0.15625,0.4801670146,0.4914965986,0.6875,0.015,0.0191431306,0.0196936543,0.1045790962,0,0,0,0,0,0,0.0459770115,0.0401029671,0.0056854685,0.0187819998,0.0393700787,0.0146288657,0,0,0,0,0,0,0,0,0.0108695652,0.0232152715,0.0016722408,0.0082640916,0,0,0.0346011893,0.0635676317,0.0046296296,0.0261178574,0,0,0,0,0,0,0.0350877193,0.041571688,0.0063810435,0.2575673372,0,0,0,0.0925578487,0.2462467645,0.041684035,0,0,0,0,0.2664221407,0.2598258414,0,0,0.3244115227,0.1331406979,0,0,0.1495275153,0.042109458,0.0969056399,3
3962,571205558,0,0.9540709812,0.8469387755,0.640625,0.03,0.0161288018,0,0,0,0,0.0693333333,0.0766187626,0,0,0,0,0.0284273426,0.0452110507,0.0236220472,0.0087773194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026881336,0,0,0.1328177016,0,0,0.1185504745,0.041684035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425079702,0.0841780653,3
2410,669962755,0,0.9561586639,0.8282312925,0.453125,0.005,0.0428434692,0.0218818381,0.056772369,0,0,0.024,0.0290689114,0,0,0.0459770115,0.0453190625,0.0341128111,0.0209800334,0.0157480315,0.0043886597,0.0068493151,0.0034487539,0,0,0,0,0.0215053763,0.010660653,0.0217391304,0.0169683587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428434692,0.1258419473,0,0.1455728666,0,0.1045966229,0.0458441185,0.0312630263,0.1242973142,0,0,0.0208041608,0.0973657886,0,0,0,0,0,0,0,0,0.0425079702,0.0755856948,3
2489,740157193,0,0.9227557411,0.7908163265,0.359375,0.02,0.0145144931,0,0,0,0,0,0,0,0,0,0,0.0909674962,0.0942785317,0,0,0,0,0.0305343511,0.0290542736,0,0,0,0,0,0,0.0434782609,0.0758589715,0,0,0,0,0,0,0,0,0.0284359516,0.0666259055,0,0,0,0,0.0036286233,0,0,0,0,0,0.0772540984,0,0,0.0993995997,0,0,0,0.0917319912,0,0.4497248624,0,0,0,0,0,0.0425079702,0.0864720471,3
3095,522346261,0,0.5323590814,0.5119047619,0.71875,0.01,0.0076858241,0,0,0,0,0.024,0.0197292193,0,0,0.1034482759,0.0944316488,0.0454837481,0.0616239125,0,0,0,0,0,0,0,0,0,0,0.0108695652,0.0086875672,0,0,0,0,0,0,0,0,0.0476190476,0.0246292499,0.0653671437,0.0850054657,0,0,0,0,0.003842912,0,0,0.0988010515,0,0.0968660969,0.1009922347,0,0,0,0,0,0.0996999,0,0,0.249608219,0,0,0.2066826731,0,0,0.0427151966,0.0780557498,3
2675,926475765,0,0.9686847599,0.8639455782,0.6875,0,0,0,0,0.0256410256,0.0104184968,0.024,0.0176167462,0.0194695205,0.006735372,0,0,0.0852820277,0.0744304197,0.0157480315,0.0163550718,0.0068493151,0.0025822329,0.0203562341,0.0323691908,0,0,0,0,0.0217391304,0.0130168231,0,0,0,0,0.0085435035,0.020939774,0,0,0,0,0,0,0,0,0.0175438596,0.0308310474,0,0,0.0197673256,0.088222094,0.0498457948,0,0.0650560828,0.1165068779,0.0930668332,0.1661107405,0,0,0.0746915639,0,0,0,0.4328,0,0,0,0.2217898833,0.0430393199,0.0690307424,3
2919,217259126,0,0.8956158664,0.7789115646,0.453125,0,0,0.0021881838,0.0060021662,0,0,0,0,0.0390298987,0.0262093822,0.0114942529,0.0107708983,0.1023384332,0.1716045645,0,0,0,0,0.1119592875,0.2204744881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177724697,0.0137476145,0,0,0.0087719298,0.0243016652,0,0.1330443481,0,0,0.0967568131,0.0994371482,0.1249928099,0,0,0.2057128995,0,0,0,0,0,0.1484742371,0,0,0,0,0.3496386882,0.0430541977,0.1035612055,3
3196,615781374,0,0.8392484342,0.7602040816,0.703125,0.085,0.0632723325,0,0,0,0,0,0,0.0356941209,0.0352086501,0.0229885057,0.0148353882,0,0,0,0,0,0,0,0,0.0162601626,0.009809824,0,0,0,0,0.006270903,0.0053746538,0,0,0,0,0.0266203704,0.0736663106,0,0,0,0,0.0126582278,0.009857082,0,0,0.0037219019,0,0,0,0.1421264407,0.0684803002,0,0,0,0,0.0461820607,0,0,0.0450615831,0,0,0,0.0653091992,0,0.0226232277,0,0.0434378321,0.0613640137,3
3471,927976506,0,0.9582463466,0.8299319728,0.453125,0.1,0.1684309776,0,0,0,0,0,0,0.0048673801,0.0118150589,0,0,0.011370937,0.0210326809,0,0,0,0,0,0,0,0,0.0322580645,0.0943826559,0,0,0.0158862876,0.0459914664,0,0,0,0,0.014787037,0.1025965249,0,0,0.0071089879,0.0120245308,0,0,0,0,0.0084215489,0,0,0,0.3497541053,0,0.1378774806,0,0,0,0,0.1227912249,0,0.1522091885,0,0.3246623312,0,0.1637461216,0,0,0,0.0434516472,0.1330459149,3
1292,927886259,0,0.8580375783,0.7534013605,0.5,0,0,0.0043763676,0.0006017209,0,0,0,0,0.0064898402,0.0067466351,0,0,0.022741874,0.0210063572,0.0078740157,0.0116738348,0,0,0.0305343511,0.0097497563,0.243902439,0.094946347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066688896,0,0,0.1497874469,0,0.068852459,0.1663192997,0,0.0333555704,0.0297988218,0,0,0,0,0,0,0,0,0,0,0.0435706695,0.026989501,3
3942,552986804,0,0.9081419624,0.7891156463,0.453125,0.01,0.0031143302,0.0196936543,0.0124706661,0,0,0.0026666667,0.0001600358,0,0,0.0114942529,0.0283836878,0.0511692166,0.0550561354,0,0,0.0034246575,0.0060569824,0.0203562341,0.0258693533,0.0243902439,0.0609838156,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857,0.3573029422,0,0,0,0,0.0087719298,0.0054089557,0.0015571651,0.0307139417,0,0.0072129256,0,0.2620387742,0.0802032403,0,0.4366021237,0.1327551701,0.1913971324,0,0,0,0,0,0,0,0.4997332265,0,0.0778210117,0.0435706695,0.1183161369,3
3525,988614939,0.2395833333,0.9206680585,0.8367346939,0.4375,0.005,0.0057000814,0,0,0,0,0.008,0.0159843805,0,0,0.0229885057,0.0135482997,0.0625401536,0.1133106072,0.0236220472,0.0456128032,0,0,0.010178117,0.0324341891,0.0406504065,0.0610900591,0.0161290323,0.0101737481,0,0,0,0,0,0,0,0,0.0231481481,0.1162658876,0.0476190476,0.0166658719,0,0,0,0,0,0,0.0057000814,0,0,0.2401423351,0,0.0625390869,0.1350537297,0.2166180353,0,0.3328885924,0.1150383461,0.0264719611,0,0,0,0,0,0.1185374528,0.1398559424,0,0,0.0435706695,0.1097539503,3
2168,442117149,0,0.9373695198,0.8401360544,0.703125,0,0,0.0043763676,0.0192249835,0.0256410256,0.0052531712,0.0053333333,0.0059085235,0,0,0.0229885057,0.0283159463,0.0682256221,0.1106387459,0,0,0,0,0.010178117,0.0071498213,0.0162601626,0.0254276304,0.0537634409,0.0786735688,0.0326086957,0.0195252346,0.0189531773,0.0338797814,0,0,0,0,0,0,0,0,0,0,0,0,0.0087719298,0.0114747131,0,0.2130710237,0.0099669989,0.1331506059,0,0.1307066917,0.120880069,0,0,0.0733822548,0.1197065689,0.0614122825,0.0746915639,0.0939819843,0,0,0,0,0,0,0.1650917176,0.0442794899,0.0923327682,3
2439,704726405,0,0.9457202505,0.8129251701,0.390625,0.03,0.0520578865,0,0,0,0,0,0,0,0,0,0,0.0511692166,0.0763915395,0.0078740157,0.0093332163,0,0,0.010178117,0.0181345466,0.0081300813,0.0112972341,0,0,0.0543478261,0.0547694453,0.0117056856,0.0301519575,0.0038133444,0.0038263104,0,0,0,0,0,0,0.0444311743,0.0619939599,0.0126582278,0.0115999845,0.0614035088,0.0307151412,0.0086763144,0,0,0,0,0,0.1112836737,0.1329720717,0,0.1861240827,0.1063687896,0,0.1257085695,0.1354268231,0.0950226244,0.267813907,0,0,0,0.0266234055,0.0631303105,0.0443676939,0.0971068664,3
3304,741230825,0,0.4926931106,0.4489795918,0.4375,0,0,0,0,0,0,0.0266666667,0.0232436066,0,0,0.0344827586,0.0402384501,0.0739110906,0.0742198297,0.0236220472,0.0285848035,0,0,0.0508905852,0.0267793305,0.0325203252,0.0718206608,0,0,0.0108695652,0.0066536886,0,0,0,0,0,0,0,0,0.0714285714,0.0347384483,0,0,0,0,0,0,0,0,0,0.1047605309,0,0.1238273921,0.0748523263,0.1357510074,0,0.05496998,0.1690563521,0,0.0763587863,0,0,0,0,0,0.1943444044,0,0,0.0446333688,0.0747908502,3
2481,734861024,0,0.9415448852,0.8469387755,0.734375,0.08,0.0739867712,0,0,0,0,0.016,0.0104855488,0.0492124579,0.071228248,0,0,0.0014213671,0.0023033286,0,0,0,0,0,0,0,0,0,0,0,0,0.0144916388,0.0293584849,0,0,0,0,0.0059791667,0.039372997,0,0,0,0,0.0759493671,0.0870289322,0,0,0.0046241732,0,0,0.0787651471,0.2085448172,0,0.1207937877,0,0,0,0,0,0,0.1065128912,0,0,0,0.1554094225,0,0.0332903685,0,0.0454293305,0.1080435253,3
3114,540306537,0,0.9331941545,0.8350340136,0.6875,0.055,0.0161145159,0.0021881838,0.0029935616,0,0,0,0,0.0308267407,0.0390831785,0.0229885057,0.0108386398,0.0568546851,0.0342077208,0,0,0,0,0,0,0.0081300813,0.0150157595,0.0107526882,0.0784685562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964912281,0.0520418808,0.001464956,0.0663554518,0,0,0.1826772483,0.0500312695,0.0448490078,0,0,0,0.1413804602,0.3062612523,0,0,0,0,0,0,0,0,0.0680681187,0.0454303932,0.0618218039,3
1387,961626363,0,0.8308977035,0.7295918367,0.484375,0,0,0,0,0,0,0.1093333333,0.069410748,0,0,0,0,0.011370937,0.0236387328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763021969,0,0,0.1549611734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045696068,0.0630794694,3
2117,378029268,0,0.9102296451,0.7942176871,0.484375,0,0,0.0021881838,0.0029935616,0,0,0,0,0,0,0.0459770115,0.0628641106,0.0341128111,0.0446714137,0.0157480315,0.0104742678,0.0034246575,0.0021576375,0,0,0.1138211382,0.0280837199,0,0,0.0217391304,0.0104018363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1140350877,0.0334968899,0,0.0663554518,0,0,0,0.1450906817,0.0976128847,0.0746144227,0.1555277951,0,0.0188872481,0,0.0596865622,0,0,0,0,0,0,0,0.0370718775,0.045696068,0.0354460436,3
2522,765207485,0,0.9311064718,0.8078231293,0.453125,0,0,0,0,0,0,0.072,0.0702685402,0.0064898402,0.0062961086,0,0,0.0568546851,0.0514629427,0,0,0,0,0,0,0,0,0,0,0.0326086957,0.0595926432,0,0,0,0,0,0,0,0,0.0476190476,0.028563254,0,0,0,0,0,0,0,0,0,0.1172981984,0.1397849462,0,0.0674719586,0,0,0,0,0,0.2279648772,0,0,0,0,0,0.2396958784,0,0,0.045696068,0.0935451577,3
1154,876395252,0,0.617954071,0.5629251701,0.546875,0,0,0,0,0,0,0.0853333333,0.0868610569,0,0,0.0114942529,0.0203224495,0.0056854685,0.0064361583,0.0393700787,0.0473975248,0.0034246575,0.0020709854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476,0.0333317438,0,0,0,0,0.0087719298,0.0138701078,0,0,0,0.1223402337,0,0.1876172608,0.0843830889,0.1350562734,0.1492816989,0,0,0,0,0,0,0,0,0,0.2797118848,0,0.1995553085,0.045696068,0.0899180505,3
280,449857895,0,0.9561586639,0.8469387755,0.625,0.025,0.0119287418,0,0,0,0,0.0106666667,0.0010242294,0.0713882417,0.0944866813,0,0,0.0739110906,0.0536346526,0.0078740157,0.0029257731,0,0,0,0,0,0,0.0161290323,0.0122238737,0,0,0,0,0,0,0,0,0,0,0.119047619,0.0452768108,0,0,0.0126582278,0.1549053023,0,0,0.0023857484,0,0,0.0115406809,0.1907067676,0,0.0540917236,0.041684035,0,0,0,0.0318063613,0,0,0,0,0,0,0.1519807923,0.3555269123,0,0.045696068,0.1199007953,3
3965,575358502,0,0.9436325678,0.8418367347,0.671875,0.01,0.0058286547,0.0043763676,0.0030086046,0,0,0.0053333333,0.004071312,0.0258295638,0.0234949597,0.0459770115,0.0450480965,0.0222699802,0.0215328323,0.0236220472,0.0481874835,0,0,0.010178117,0.0096847579,0,0,0,0,0.0108695652,0.0066536886,0.0211371237,0.0178007336,0,0,0.0422493336,0.0423956237,0.0011574074,0.0054503041,0,0,0,0,0.0126582278,0.0127619195,0,0,0.0029143273,0.0333444481,0,0.0917484132,0.1310629165,0.103971232,0.072073612,0.2288453522,0,0.0993995997,0,0,0.0763587863,0.0442769855,0,0,0.1771953949,0.111135808,0,0.0292901907,0,0.045781084,0.0650967648,3
874,720842079,0,0.9436325678,0.843537415,0.6875,0.005,0.0042857755,0.0043763676,0.0095673627,0,0,0.064,0.0659347694,0,0,0.0114942529,0.0094160683,0.022741874,0.006686234,0,0,0.0342465753,0.0231187827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023148148,0.0195992936,0.0238095238,0.0113728482,0,0,0,0,0,0,0.0042857755,0.1060353451,0,0.1238218888,0,0.0869293308,0.0219154443,0,0.1666458463,0,0,0,0,0,0,0,0,0.1998221827,0.1908763505,0,0,0.0467587673,0.0796202856,3
1331,940234495,0,0.7286012526,0.6428571429,0.453125,0,0,0,0,0,0,0.1013333333,0.0560125468,0,0,0,0,0.0056854685,0.0091475052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119047619,0.0477564255,0,0,0,0,0,0,0,0,0,0.0664348407,0,0,0.119930975,0,0,0,0,0,0,0,0,0,0,0,0.1603041216,0,0,0.0467587673,0.0570879511,3
2327,570251355,0,0.9373695198,0.8350340136,0.65625,0.02,0.0098858555,0,0,0,0,0,0,0,0,0.0114942529,0.0087386533,0.011370937,0.0047119523,0,0,0,0,0,0,0.0162601626,0.0176364345,0,0,0,0,0.1049331104,0.2994535519,0,0,0,0,0.008875,0.1036429833,0,0,0,0,0,0,0,0,0.0024714639,0,0,0,0,0.0806754221,0.0308886972,0,0,0,0.0830276759,0,0,0.1500385842,0,0,0,0.2756075279,0,0,0,0.0469808714,0.1324724194,3
2535,775693237,0,0.9373695198,0.8384353741,0.6875,0,0,0,0,0,0,0,0,0,0,0.0114942529,0.0033870749,0.0341128111,0.0291403978,0.0078740157,0.0014628866,0,0,0.1730279898,0.2416639584,0,0,0,0,0.1630434783,0.1627683993,0,0,0.0009533361,0.0008918468,0,0,0,0,0.0238095238,0.0019073959,0.0142179758,0.0055398069,0,0,0.0087719298,0.0092338601,0,0,0,0,0,0.0312695435,0.0636755824,0.0208420175,0,0.1459011891,0,0,0.124530399,0,0.088592522,0.0747873937,0,0,0.0320128051,0,0.1328515842,0.0470244421,0.0616004548,3
3387,854966066,0,0.9311064718,0.7976190476,0.359375,0.01,0.0121144588,0.0328227571,0.0644894398,0,0,0.0026666667,0.0019140287,0.0198329515,0.0183364307,0,0,0.0097903768,0.018110744,0,0,0,0,0,0,0.0162601626,0.0318022453,0,0,0,0,0.0027859532,0.0018564264,0.0031765159,0.0031837972,0,0,0,0,0,0,0,0,0,0,0.1578947368,0.115983464,0.0060572294,0.0952984328,0,0.0862665897,0.1332139318,0,0.1378897063,0,0,0,0.1497165722,0,0,0.0350340183,0.0949177004,0,0,0,0,0,0.0927058242,0.0472306057,0.063859222,3
4175,919936674,0,0.9624217119,0.8486394558,0.59375,0.01,0.0091144159,0.0021881838,0.005250015,0,0,0.032,0.0319943667,0,0,0.0344827586,0.0168676331,0.022741874,0.014991379,0.1338582677,0.3258433541,0,0,0,0,0,0,0.0053763441,0.0307518836,0,0,0,0,0.0037065708,0.0023207196,0,0,0.0092592593,0.0435588306,0,0,0,0,0,0,0,0,0.004557208,0.116372124,0,0.1201673399,0,0.0519074422,0.0491371872,0.2730794694,0,0,0,0.2400480096,0,0,0.0592929729,0,0,0.1110246721,0,0,0,0.0477917109,0.1099199622,3
3337,780882254,0,0.9352818372,0.8282312925,0.609375,0.01,0.0136859098,0,0,0,0,0,0,0,0,0.0459770115,0.108183173,0.0795965592,0.218131803,0.062992126,0.1265982036,0,0,0,0,0.0243902439,0.0353082835,0,0,0.0760869565,0.1418775605,0,0,0,0,0,0,0.0138888889,0.2418626959,0,0,0,0,0,0,0.0087719298,0.0192790635,0.0068429549,0,0,0,0,0.2496873046,0.2042770861,0.2254585244,0,0,0.110814716,0,0.2326013433,0,0,0,0,0.4109802178,0,0,0.2773763202,0.0478214665,0.2053918634,3
779,667150197,0,0.7014613779,0.6224489796,0.46875,0,0,0.0350109409,0.0781334617,0.0512820513,0.0157770828,0,0,0,0,0.0114942529,0.0067741498,0.1250803072,0.0376561328,0,0,0,0,0,0,0,0,0,0,0.0326086957,0.0182177412,0,0,0,0,0,0,0,0,0.0238095238,0.0200038148,0,0,0,0,0,0,0,0.1082444148,0.0149671656,0,0,0.0625390869,0.0224409758,0,0,0,0,0,0.0696898966,0,0,0,0,0,0.3357342937,0,0,0.0478214665,0.0524144662,3
1533,1002478004,0,0.7745302714,0.6734693878,0.390625,0,0,0.010940919,0.0223539322,0,0,0.0026666667,0.0014339212,0,0,0.0344827586,0.0385449126,0.0511692166,0.0674809482,0.2047244094,0.1520524299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087719298,0.0038249044,0,0.0990996999,0,0.064627813,0,0.1186158016,0.0983031349,0.0833199731,0,0,0,0,0,0,0,0,0,0,0,0,0.0550305725,0.0478214665,0.0633964011,3
2235,490536455,0,0.9478079332,0.8452380952,0.671875,0.01,0.0242860612,0,0,0.0769230769,0.0754945711,0,0,0,0,0,0,0.0874140784,0.0821959277,0.0472440945,0.0175546388,0.0034246575,0.0025735676,0.0610687023,0.0808579786,0.081300813,0.1528136842,0,0,0,0,0,0,0,0,0,0,0.0021550926,0.009570734,0,0,0,0,0,0,0.0087719298,0.0192790635,0.0121430306,0,0.047746036,0,0,0,0.0700912617,0.041684035,0.1855090568,0.1383144318,0.1438812938,0,0,0,0,0,0,0.1048090649,0,0,0.2773763202,0.0481466525,0.0982790106,3
2258,510356579,0,0.9248434238,0.806122449,0.484375,0.035,0.0380148288,0,0,0,0,0.0613333333,0.0797554652,0.0086509569,0.0112406375,0.0574712644,0.0485706544,0.0056854685,0.0197164931,0,0,0,0,0.0610687023,0.0893077673,0,0,0.0107526882,0.0640151709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054306898,0,0,0.1562884167,0.1872185976,0.0896810507,0.2584987058,0,0,0.1527685123,0,0.24984997,0,0,0,0,0,0,0,0,0,0.0481753454,0.1112027809,3
