,CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,avg,Cluster
3230,662223312,0,0,0.074829932,0.6875,0.01,0.027828969,0,0,0,0,0.034666667,0.02169446,0,0,0,0,0.028427343,0.051133896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026315789,0.041996677,0.013914484,0,0,0.075214168,0,0,0.134081104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20140819,0.00497049,2
2660,917157885,0.1875,0,0.030612245,0,0,0,0,0,0,0,0,0,0.045428881,0.033755702,0.011494253,0.013480558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029913043,0.022007635,0,0,0,0,0,0,0,0,0,0,0.012658228,0.019346218,0,0,0,0,0,0,0.10706248,0.124452783,0,0,0,0,0,0,0,0.0386811,0,0,0,0,0,0.044401973,0,0.00497472,5
1070,836318055,0,0,0.027210884,0.25,0,0,0,0,0,0,0,0,0,0,0.011494253,0.003387075,0.056854685,0.020980033,0,0,0,0,0.020356234,0.011569711,0,0,0,0,0.010869565,0.011593108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031269543,0.027506471,0,0,0.059372915,0,0,0.133044348,0,0,0,0,0,0,0,0,0.004978737,1
1093,845895986,0,0.916492693,0.746598639,0,0,0,0.048140044,0.009597449,0,0,0.002666667,0.003834459,0,0,0,0,0,0,0,0,0,0,0.040712468,0.011699708,0.008130081,0.005595495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00966989,0,0.172821696,0,0,0,0,0,0.030020013,0.052684228,0,0,0,0,0,0,0,0,0,0,0.004982463,0
903,731470613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045483748,0.037011201,0,0,0,0,0,0,0.016260163,0.021177887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037974684,0.039447694,0,0,0,0,0,0,0,0,0.060655738,0,0,0,0.0996999,0,0,0,0,0,0,0,0,0.030179119,0,0.00498593,1
4491,934564568,0,0.611691023,0.508503401,0.09375,0,0,0.002188184,0.00224141,0,0,0,0,0,0,0,0,0.073911091,0.064980191,0.023622047,0.00980134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049683228,0,0,0,0,0.065533948,0.046547172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004986066,0
3453,913706586,0,0,0.003401361,0.03125,0.03,0.034729068,0,0,0,0,0,0,0,0,0,0,0.011370937,0.017610593,0,0,0.003424658,0.000961838,0,0,0,0,0,0,0,0,0.021461538,0.076712329,0,0,0,0,0,0,0,0,0.024881458,0.046263873,0,0,0.00877193,0.007688444,0.005788178,0,0,0,0,0,0.115444349,0,0.069331668,0,0,0,0,0.187927506,0,0.356892732,0,0,0,0,0.110617009,0.004995526,1
1089,843685595,0.416666667,0,0.068027211,0,0.015,0.010143002,0,0,0,0,0,0,0.0162246,0.01968801,0.022988506,0.019577293,0.005685469,0.01338563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016203704,0.096361377,0.023809524,0.014281627,0,0,0,0,0,0,0.003381001,0,0,0,0.174843711,0.090368981,0.175496117,0,0,0,0,0,0,0,0,0,0,0.140348649,0.239695878,0,0,0.00499559,5
1455,986037497,0,0.893528184,0.743197279,0.140625,0,0,0,0,0,0,0,0,0,0,0.022988506,0.00948381,0,0,0.015748031,0.016618391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061403509,0.04659429,0,0,0,0,0,0.043777361,0,0.118382659,0,0,0,0,0,0,0,0,0,0,0,0,0.09576749,0.005007002,0
448,526357504,0,0.112734864,0.103741497,0.109375,0,0,0,0,0,0,0,0,0,0,0.011494253,0.021609538,0.017056406,0.013648867,0,0,0.023972603,0.023664691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0.035715989,0,0,0,0,0,0,0,0,0,0,0,0.199499687,0.059649123,0,0.243686981,0,0,0,0,0,0,0,0,0,0.299719888,0,0,0.005007115,1
3319,759785231,0,0.916492693,0.81122449,0.59375,0.005,0.009985857,0,0,0,0,0,0,0,0,0.011494253,0.033870749,0.005685469,0.003935402,0.05511811,0.032183504,0,0,0,0,0,0,0,0,0.010869565,0.026120812,0.003344482,0.026019912,0,0,0,0,0,0,0,0,0,0,0,0,0.00877193,0.027006143,0.009985857,0,0,0,0,0.312695435,0.051596204,0.065503484,0,0,0,0,0.299766589,0.409037421,0,0,0,0,0,0,0.388549194,0.00501419,4
3327,769685280,0.989583333,0,0.217687075,0.515625,0.01,0.005042929,0,0,0,0,0,0,0.028120477,0.015869798,0,0,0.005685469,0.012595917,0,0,0.04109589,0.0287685,0,0,0,0,0,0,0,0,0.006688963,0.016438356,0,0,0,0,0,0,0,0,0,0,0,0,0.00877193,0.028976548,0.002521465,0,0,0,0.081315044,0,0.165142364,0,0.172808661,0,0,0,0,0.129206872,0,0,0,0,0,0,0.416898277,0.005018136,3
2205,470289166,0,0,0.010204082,0.09375,0,0,0,0,0,0,0,0,0,0,0.011494253,0.00541932,0.022741874,0.015478368,0,0,0,0,0,0,0.056910569,0.153132415,0,0,0,0,0,0,0,0,0,0,0.009259259,0.036996664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05003127,0.050733391,0,0,0,0.20597342,0,0,0,0,0,0,0.094298733,0,0,0,0.005020298,1
437,520080524,0,0.933194154,0.790816327,0.28125,0,0,0.010940919,0.018156929,0,0,0,0,0,0,0.011494253,0.022286953,0.017056406,0.027771562,0,0,0,0,0.061068702,0.038999025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080493498,0,0,0,0.205753596,0.121368996,0,0,0.066711141,0,0,0,0,0,0,0,0,0,0,0,0.005028014,0
3237,675116750,0,0,0.00170068,0.015625,0.05,0.03577194,0,0,0,0,0,0,0,0,0.011494253,0.054125457,0.028427343,0.053911052,0,0,0,0,0,0,0,0,0,0,0,0,0.006040134,0.025196497,0,0,0,0,0.00462963,0.032701825,0,0,0,0,0,0,0,0,0.003577194,0,0,0,0,0.499687305,0.141363244,0,0,0,0,0,0,0.219320708,0,0,0,0.166703712,0,0,0,0.005029568,1
3556,996960993,0.479166667,0,0.078231293,0,0.01,0.008657267,0,0,0,0,0,0,0.026861448,0.039038126,0.011494253,0.033870749,0,0,0,0,0,0,0.020356234,0.020864478,0,0,0,0,0,0,0.001254181,0.007290965,0.009533361,0.009570571,0,0,0,0,0,0,0,0,0.021101266,0.026317828,0,0,0.004328633,0,0,0,0.209402435,0.312695435,0,0,0,0.107071381,0,0,0,0.305640543,0.095070255,0,0,0,0,0.036234364,0,0.005030037,5
4831,476859723,0.416666667,0.189979123,0.234693878,0.109375,0.005,0.004000057,0,0,0,0,0.024,0.018333707,0.01946952,0.010080532,0,0,0.028427343,0.02032194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0.001192122,0,0,0,0,0,0,0.004000057,0,0,0.091812528,0.074601984,0,0.053287317,0,0,0,0,0,0,0,0,0,0,0,0.020008003,0,0,0.005035319,5
4239,1010702999,0,0.246346555,0.200680272,0,0.025,0.01470021,0.024070022,0.0997202,0,0,0,0,0,0,0,0,0.017056406,0.017018308,0,0,0,0,0,0,0,0,0,0,0,0,0.003344482,0.012126656,0.011440033,0.014739446,0.010252204,0.011314961,0.002314815,0.045760753,0,0,0,0,0,0,0.01754386,0.007649809,0.002940042,0.20094577,0,0,0,0,0.074374461,0,0,0,0,0,0,0.19063309,0.122013178,0,0.194888889,0.466548122,0,0,0.055030573,0.005038481,1
570,575667357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073911091,0.055543125,0,0,0,0,0,0,0,0,0.02688172,0.147224643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05601646,0,0,0,0,0.229845969,0,0,0,0,0,0,0,0,0,0.005039641,1
1873,1060496112,0.25,0,0.040816327,0,0.05,0.112173031,0,0,0,0,0,0,0,0,0,0,0.017056406,0.006580939,0,0,0.006849315,0.002174968,0,0,0,0,0.016129032,0.009738096,0.010869565,0.011970828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011217303,0,0,0,0,0,0.028760426,0,0.078388507,0,0,0.025338401,0.137379126,0,0,0,0,0,0,0,0,0.005045216,5
2427,681562302,0,0,0.044217687,0.40625,0.005,0.009714424,0,0,0,0,0,0,0.01946952,0.023618855,0.011494253,0.00406449,0,0,0.023622047,0.005558969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008543504,0.007199257,0,0,0.023809524,0.001788184,0,0,0,0,0.01754386,0.014411003,0.009714424,0,0,0,0.174793698,0.037523452,0,0.026399889,0,0,0,0,0,0,0,0,0.1488,0,0.030012005,0,0.103668705,0.00504696,2
4327,451336234,0,0.922755741,0.753401361,0.015625,0.005,0.004985786,0,0,0,0,0,0,0,0,0,0,0.011370937,0.005238427,0.007874016,0.014541092,0.003424658,0.006056982,0.010178117,0.00838479,0.024390244,0.03105854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021326964,0.006892335,0,0,0.01754386,0.030831047,0.004985786,0,0,0,0,0,0.034339948,0.207169654,0.436602124,0.086057372,0.097476937,0,0,0,0,0.062031016,0,0,0,0,0.221789883,0.00505544,0
529,560654857,0,0,0.042517007,0.390625,0,0,0,0,0,0,0,0,0.060031021,0.066418877,0,0,0.017056406,0.044381852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011440033,0.014355856,0,0,0,0,0,0,0,0,0.012658228,0.023219335,0,0,0,0,0,0,0.159418233,0,0.193960311,0,0,0,0,0,0,0,0.118837819,0,0,0,0,0.053291257,0,0.005059284,2
1583,1014170706,0.4375,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101265823,0.154808474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044413085,0,0.005063291,5
1165,881126254,0,0,0.005102041,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0.034112811,0.022559459,0,0,0,0,0,0,0,0,0,0,0.043478261,0.034750269,0,0,0,0,0,0,0,0,0.023809524,0.002384245,0,0,0,0,0,0,0,0,0,0,0,0,0.04929537,0,0,0,0,0,0.0996999,0,0,0,0,0,0.040016006,0,0,0.00507003,1
3727,1066057827,0.083333333,0,0.013605442,0,0.01,0.002000029,0,0,0,0,0,0,0,0,0,0,0.011370937,0.011582453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080175165,0.090860245,0,0,0,0,0.001000014,0,0,0,0,0,0.075927524,0,0,0,0,0,0,0,0,0.217523197,0,0,0,0,0,0.005077305,1
3348,791826985,0.1875,0,0.056122449,0.234375,0.01,0.012971614,0,0,0,0,0,0,0.025959361,0.008909163,0,0,0.022741874,0.012793345,0,0,0.003424658,0.002590898,0,0,0,0,0,0,0,0,0.004923077,0.010554682,0,0,0,0,0.003664352,0.008458872,0,0,0.007108988,0.003687029,0.023734177,0.020895465,0,0,0.006485807,0,0,0,0.049449862,0,0.041932701,0,0.186758276,0,0,0,0,0.112718338,0,0.099549775,0,0.054479714,0,0.025577433,0,0.005077824,1
116,322728031,0,0.916492693,0.756802721,0.09375,0,0,0,0,0,0,0.050666667,0.019217105,0,0,0,0,0,0,0,0,0,0,0.050890585,0.077673058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04558569,0,0,0,0,0,0.159439626,0,0,0,0,0,0,0,0,0,0,0,0.005077863,0
3184,603965468,0,0.943632568,0.819727891,0.46875,0,0,0,0,0,0,0.002666667,0.001721986,0,0,0,0,0,0,0,0,0,0,0.030534351,0.032954176,0.016260163,0.004178914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052130208,0.01161692,0,0,0,0,0,0,0,0.077611079,0,0,0,0,0,0.112741828,0.019673224,0,0,0,0,0.04277333,0,0,0,0,0,0.005079569,4
2424,680664547,0,0,0.003401361,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0.045483748,0.047777617,0,0,0,0,0,0,0.024390244,0.07072281,0.005376344,0.046102199,0.02173913,0.015341256,0,0,0,0,0,0,0.00462963,0.026117857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078300259,0,0,0,0.221962877,0.359871974,0.088029343,0,0,0,0,0.133140698,0,0,0,0.005080955,1
4483,919023945,0,0.308977035,0.255102041,0.03125,0.005,0.003271475,0,0,0,0,0,0,0,0,0,0,0.096652965,0.041236164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003271475,0,0,0,0,0,0.031802264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005082648,1
1869,1060348750,0.25,0,0.040816327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.011411348,0,0,0,0,0,0,0,0,0.091397849,0.082594434,0,0,0,0,0,0,0,0,0.00462963,0.078440777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149611734,0,0,0,0,0.037925232,0,0,0,0,0,0.399866637,0,0,0,0.005085647,5
213,419831102,0,0,0,0,0.025,0.009228703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020356234,0.017354566,0,0,0,0,0.032608696,0.036522649,0,0,0,0,0,0,0,0,0.023809524,0.019050117,0,0,0,0,0,0,0.001845741,0,0,0,0,0,0,0,0,0.089059373,0,0,0.139713238,0,0,0,0,0,0.319727891,0,0,0.005088723,1
1090,843720277,0.447916667,0,0.073129252,0,0,0,0,0,0,0,0,0,0.076528195,0.061609506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025316456,0.02223169,0,0,0,0,0,0,0.115997453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025512245,0,0.005092233,5
3079,507981272,0.770833333,0.958246347,0.925170068,0.171875,0.01,0.250117859,0.026258206,0.02746856,0,0,0,0,0,0,0.011494253,0.011516055,0.014213671,0.031430565,0,0,0,0,0,0,0,0,0,0,0.02173913,0.033297498,0,0,0.009533361,0.00731698,0,0,0,0,0,0,0,0,0,0,0.00877193,0.011551984,0.125058929,0.050739135,0,0,0,0.106316448,0.164831752,0,0,0,0,0,0.191063688,0,0.072683972,0,0,0,0,0,0.166203446,0.005100528,3
3010,430732156,0,0,0.068027211,0.625,0.005,0.009271561,0,0,0,0,0.026666667,0.021924911,0,0,0.011494253,0.016935375,0.005685469,0.002750832,0,0,0,0,0,0,0,0,0,0,0,0,0.016722408,0.014761584,0,0,0,0,0,0,0.023809524,0.014281627,0,0,0.012658228,0.021282776,0,0,0.009271561,0,0,0.09881708,0,0.156347717,0.036065574,0,0,0,0,0,0,0.04641092,0,0,0,0,0.239695878,0.048846615,0,0.005101827,2
3550,995555422,0.010416667,0,0.00170068,0,0,0,0,0,0,0,0.021333333,0.013775886,0,0,0.068965517,0.042406178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004645485,0.011587694,0,0,0,0,0,0,0,0,0.007108988,0.013469698,0,0,0,0,0,0,0,0.077611079,0,0.065249114,0,0,0,0,0,0,0,0.131145074,0,0.363681841,0,0,0,0,0,0.005102666,1
843,703983288,0,0,0,0,0.005,0.015414506,0,0,0,0,0,0,0,0,0,0,0.017056406,0.007067928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080080233,0.115374288,0,0,0,0,0,0,0,0,0,0,0,0,0.015414506,0,0,0,0,0,0.030888697,0,0,0,0,0,0,0,0.136438381,0,0,0,0,0,0,0.005106832,1
1718,1040192427,0,0,0.010204082,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0.073911091,0.138028614,0.007874016,0.006553732,0,0,0.020356234,0.025869353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139204885,0.093372238,0,0.13275517,0,0,0,0,0,0,0,0,0,0,0,0.005107067,1
628,597869916,0,0,0.00170068,0.015625,0.005,0.003485764,0,0,0,0,0.021333333,0.01531223,0.00324492,0.003942107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001157407,0.010900608,0.071428571,0.048424014,0,0,0,0,0,0,0.003485764,0,0,0.08626659,0.175043761,0,0,0,0,0,0,0,0,0,0,0,0,0.222271616,0.270908363,0,0,0.005108212,1
809,679945592,0,0,0.034013605,0.3125,0.025,0.012043029,0,0,0,0,0,0,0.051918721,0.053995607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025316456,0.061931136,0,0,0.002408606,0,0,0,0.149849962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071069825,0,0.005111759,1
2643,908194111,0,0.306889353,0.318027211,0.625,0.03,0.019685996,0,0,0,0,0.002666667,0.001433921,0.021273696,0.017007377,0,0,0.017056406,0.018439791,0,0,0,0,0,0,0,0,0,0,0,0,0.003344482,0.002679841,0.015253378,0.017223192,0,0,0,0,0,0,0,0,0.012658228,0.010438049,0,0,0.003280999,0,0,0.064627813,0.115190482,0,0.080586713,0,0,0,0,0,0,0.042127559,0.106930221,0,0,0,0,0.02395662,0,0.005112643,2
4142,882899271,0.989583333,0,0.161564626,0,0.025,0.023157474,0.002188184,0.003745713,0,0,0,0,0.007748869,0.009618742,0.011494253,0.012125728,0.025584608,0.045671716,0,0,0,0,0.010178117,0.016184595,0.016260163,0.007543294,0,0,0,0,0,0,0.003813344,0.007470416,0.018795708,0.024784538,0,0,0,0,0,0,0,0,0,0,0.004631495,0.083027676,0,0,0.178855434,0.111944966,0.133064903,0,0,0.16611074,0.035511837,0,0,0,0.185520362,0,0.232848485,0,0,0,0,0.005113377,3
2924,228613469,0,0.897703549,0.80952381,0.71875,0,0,0,0,0,0,0,0,0,0,0.011494253,0.006028993,0.028427343,0.043184122,0,0,0,0,0,0,0.040650407,0.031129369,0,0,0.02173913,0.009762617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055659787,0.113235548,0,0,0,0.05861954,0,0.056018673,0,0,0,0,0,0,0,0,0.005115557,4
3082,508321262,0,0.916492693,0.794217687,0.4375,0.015,0.014600209,0.002188184,0.003595283,0,0,0,0,0,0,0,0,0,0,0.023622047,0.007460721,0,0,0,0,0,0,0,0,0.010869565,0.003748148,0,0,0,0,0,0,0,0,0,0,0,0,0.050632911,0.053429645,0,0,0.004866736,0.079693231,0,0,0,0,0,0.03543143,0,0,0,0,0.043014338,0,0,0,0,0,0,0.030656918,0,0.005115635,4
2825,1021459720,0.416666667,0.158663883,0.226190476,0.265625,0,0,0,0,0,0,0,0,0,0,0.045977011,0.019374069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0.003814792,0,0,0,0,0.00877193,0.011551984,0,0,0,0,0,0.044715447,0,0,0,0,0,0,0,0,0,0,0,0,0.032012805,0,0.166203446,0.005118399,5
1465,989195920,0,0.929018789,0.756802721,0,0.005,0.001128588,0,0,0,0,0,0,0,0,0.068965517,0.032515919,0.011370937,0.011569291,0,0,0,0,0.010178117,0.012934677,0,0,0,0,0,0,0,0,0.0068869,0.004142772,0,0,0,0,0,0,0,0,0,0,0,0,0.001128588,0,0,0,0,0.05003127,0.075841242,0,0,0.13275517,0,0,0,0,0.056966577,0,0,0,0,0,0,0.005120074,0
708,631000981,0,0,0,0,0,0,0,0,0.102564103,0.096559963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045801527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,1
2385,637183856,0,0,0,0,0.02,0.013457335,0,0,0,0,0,0,0.002161117,0.002691896,0.022988506,0.035090096,0.022741874,0.07828685,0,0,0,0,0,0,0,0,0,0,0.02173913,0.018246797,0.004180602,0.008398832,0,0,0,0,0,0,0,0,0,0,0,0,0.00877193,0.027778851,0.003364334,0,0,0,0.179474298,0.161976235,0.256600518,0,0,0,0,0,0.104701567,0.105624853,0,0,0,0,0,0,0.399666481,0.005129158,1
1395,962784765,0,0.724425887,0.62755102,0.34375,0.01,0.008314404,0,0,0,0,0,0,0,0,0.068965517,0.095718737,0,0,0.023622047,0.013955938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004157202,0,0,0,0,0.14727955,0,0.066277616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005129378,0
89,207078536,0,0,0.071428571,0.65625,0.04,0.066743811,0,0,0,0,0,0,0,0,0.034482759,0.046402926,0.005685469,0.002619214,0.015748031,0.074841277,0.006849315,0.004315275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008342976,0,0,0,0,0.142797582,0.034339948,0.533138808,0.155527795,0,0,0,0,0,0,0,0,0,0,0,0,0.005138279,2
1656,1018845626,0.34375,0,0.056122449,0,0,0,0,0,0,0,0,0,0,0,0.057471264,0.02167728,0,0,0,0,0,0,0.040712468,0.051868703,0,0,0,0,0,0,0,0,0,0,0,0,0.00462963,0.031393752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040025016,0,0,0,0.133088726,0,0,0,0,0,0,0,0.160035563,0,0,0,0.005140668,5
3739,1076099975,0,0.181628392,0.147959184,0,0,0,0,0,0,0,0.005333333,0.00285504,0,0,0.057471264,0.025064354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040040116,0.040200234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064339296,0,0.046278924,0,0,0,0,0,0,0,0,0.095079327,0,0,0,0,0,0,0.005142236,1
268,445623994,0,0.910229645,0.775510204,0.3125,0.005,0.004985786,0,0,0,0,0,0,0.00324492,0.004505266,0,0,0.071068356,0.035444937,0.023622047,0.030340267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004985786,0,0,0,0.200050013,0,0.037176877,0.144087814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005146766,0
1722,1041255777,0,0,0.020408163,0.1875,0.02,0.02240032,0,0,0,0,0.024,0.014748904,0.00973476,0.009416005,0.022988506,0.013412817,0.005685469,0.007883965,0.007874016,0.006114866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012658228,0.053235989,0,0,0.00560008,0,0,0.073860358,0.139368175,0.061913696,0.10336497,0.087119633,0,0,0,0,0,0,0,0,0,0,0,0.122183208,0,0.005147049,1
2962,368122750,0,0,0.003401361,0.03125,0,0,0,0,0,0,0.002666667,0.003834459,0,0,0.011494253,0.016867633,0,0,0,0,0,0,0,0,0.06504065,0.070581152,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0.019050117,0,0,0,0,0,0,0,0,0,0.172821696,0,0.155722326,0,0,0,0,0.083069356,0,0,0,0,0,0,0,0.319727891,0,0,0.005150555,1
4605,1060807888,0.25,0,0.040816327,0,0.005,0.002128602,0,0,0,0,0,0,0.021085491,0.028135383,0.022988506,0.0135483,0.029843024,0.045290022,0.007874016,0.001462887,0,0,0,0,0.016260163,0.07072281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002128602,0,0,0,0.192261054,0.062539087,0.113123976,0.020842018,0,0,0.332944315,0,0,0,0,0,0,0,0,0,0,0.00515256,5
3416,883751406,0,0.862212944,0.702380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097560976,0.091652796,0,0,0,0,0,0,0,0,0,0,0.005497685,0.015500665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07191286,0,0,0,0,0,0,0.066541103,0,0,0,0.005152933,0
3229,658144993,0,0,0.003401361,0.03125,0,0,0.004376368,0.005385402,0,0,0,0,0,0,0,0,0.03979828,0.136396541,0,0,0,0,0.010178117,0.077933052,0.040650407,0.072351879,0,0,0,0,0,0,0,0,0,0,0.008101852,0.085613377,0,0,0,0,0,0,0,0,0,0.059686562,0,0,0,0,0.255466535,0,0,0.799866578,0.136245415,0,0,0,0,0,0,0.249388753,0,0,0,0.005155251,1
206,416982718,0,0,0.068027211,0.625,0,0,0.004376368,0.002256453,0,0,0,0,0,0,0.011494253,0.038070722,0.03979828,0.057175198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0.003576367,0,0,0,0,0,0,0,0.025008336,0,0,0,0.351469669,0.107087391,0,0,0,0,0,0,0,0,0,0,0,0.030012005,0,0,0.005164397,2
2837,1043456878,0,0,0.020408163,0.1875,0,0,0,0,0,0,0,0,0,0,0.034482759,0.016190218,0.017056406,0.059070508,0,0,0,0,0,0,0.008130081,0.026525481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043859649,0.048410153,0,0,0,0,0,0.049822806,0.258153581,0,0,0,0.249749917,0,0,0,0,0,0,0,0,0,0.139299611,0.005176445,1
3657,1052292404,0.28125,0,0.045918367,0,0.02,0.017014529,0,0,0,0,0,0,0.01297968,0.007185899,0,0,0.028427343,0.006580939,0,0,0,0,0,0,0,0,0,0,0,0,0.018394649,0.050258253,0,0,0.008782722,0.011431078,0,0,0.023809524,0.016665872,0,0,0,0,0,0,0.004253632,0,0,0,0.079769942,0,0.017256255,0,0,0,0,0,0,0.143648773,0,0,0.229831388,0,0.279711885,0,0,0.00518056,5
4232,1001800729,0,0.075156576,0.071428571,0.09375,0.015,0.027528965,0,0,0,0,0,0,0,0,0,0,0.018159386,0.018624057,0.007874016,0.006992598,0.061643836,0.025796333,0,0,0,0,0,0,0,0,0,0,0.000953336,0.000594565,0,0,0,0,0,0,0,0,0,0,0,0,0.009176322,0,0,0,0,0,0.076448345,0.099624844,0.103303491,0,0,0,0,0,0.059061681,0,0,0,0,0,0,0.005181529,1
2320,567076203,0,0.018789144,0.015306122,0,0.02,0.027514679,0,0,0,0,0,0,0,0,0,0,0.03979828,0.089540256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043853461,0.078050979,0.017087007,0.046769366,0,0,0,0,0,0,0,0,0,0,0.00687867,0,0,0,0,0,0.167706151,0,0,0,0,0,0,0,0.168549448,0,0.483333333,0,0,0,0,0.005182587,1
