CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,net_sales,avg,Cluster,,
502724990,0,0,3,3,2,8.98,0,0,0,0,0,0,0,0,1,1.42,12.25,58.02,0,0,0,0,0,0,0,0,1,0.41,0,0,0.5,4.49,8.25,78.58,0,0,0,0,0,0,0.5,1.8,0,0,0,0,4.49,0,0,0,0,1.42,4.736326531,0,0,0,0,0.41,0,8.98,9.524848485,3.6,0,0,0,0,0,153.7,7.319047619,5,,
503001752,0,9,14,5,1,1.79,10,32.71,0,0,0,0,0,0,3,3.99,4,15.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,3.271,0,0,0,1.33,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.65,2.554761905,5,,
503448557,0,23,42,19,0,0,0,0,0,0,25,39.9,0,0,9,21.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27.94,0,0,0,0,0,0,0,0,0,1.596,0,2.431111111,0,0,0,0,0,0,0,0,0,0,0,0,3.991428571,0,0,89.72,4.272380952,5,,
508226776,18,431,468,19,1,8,4,0.48,0,0,0,0,0,0,0,0,0,0,0,0,5,12.45,4,10.46,0,0,0,0,7,21.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.99,8,0.12,0,0,0,0,0,0,2.49,2.615,0,0,3.14,0,0,0,0,0,0,0,4.99,58.36,2.779047619,5,,
508321262,0,439,467,28,3,10.22,1,2.39,0,0,0,0,0,0,0,0,0,0,3,2.55,0,0,0,0,0,0,0,0,1,1.29,0,0,0,0,0,0,0,0,0,0,0,0,4,27.59,0,0,3.406666667,2.39,0,0,0,0,0,0.85,0,0,0,0,1.29,0,0,0,0,0,0,6.8975,0,44.04,2.097142857,5,,
508508991,0,0,31,31,0,0,0,0,0,0,2,5.98,0,0,1,3.29,1,2.99,0,0,0,0,0,0,0,0,1,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.99,4,8.96,0,0,0,2.99,0,3.29,2.99,0,0,0,0,1.49,0,0,0,0,0,0,0,5.99,2.24,28.7,1.366666667,5,,
509087185,0,0,0,0,1,3.29,0,0,0,0,0,0,0,0,0,0,4,26.76,1,2,0,0,0,0,0,0,4,17.96,4,13.07,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,3.29,0,0,0,0,0,6.69,2,0,0,0,4.49,3.2675,0,0,0,0,0,5,0,0,73.08,3.48,5,,
509440004,0,0,43,43,6,143.94,0,0,0,0,50,175.89,2,1.58,2,2,10,192.11,0,0,0,0,9,16.31,0,0,0,0,0,0,0,0,0,0,0,0,4.5,44.96,4,26.97,0,0,1,4.99,0,0,23.99,0,0,3.5178,0.79,1,19.211,0,0,1.812222222,0,0,0,0,0,0,0,9.991111111,6.7425,4.99,0,608.75,28.98809524,5,,
510735731,0,0,0,0,0,0,0,0,2,8.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38,0.399047619,5,,
511000184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.99,0,0,0,0,8,17.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,0,0,2.1775,0,0,0,0,0,0,0,0,0,0,0,20.41,0.971904762,5,,
514486372,0,183,214,31,0,0,0,0,0,0,0,0,0,0,4,5.16,1,3.59,1,4.99,0,0,0,0,8,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,3.59,4.99,0,0,1.465,0,0,0,0,0,0,0,0,0,0,25.46,1.212380952,5,,
515888378,0,451,488,37,4,21.13,4,13.36,0,0,20,106.95,5.361,12.27,2,4.99,16,111.34,1,3.99,1,15.99,1,7.49,2,12.48,12,11.92,5,7.65,0,0,2,19.78,0,0,0,0,0,0,0,0,5,38.36,7,7.01,5.2825,3.34,0,5.3475,2.288752099,2.495,6.95875,3.99,15.99,7.49,6.24,0.993333333,1.53,0,9.89,0,0,0,0,7.672,1.001428571,394.71,18.79571429,5,,
517775888,0,0,19,19,1,2.79,0,0,0,0,4,4.19,1.125,4.92,9,9.89,5,10.72,0,0,0,0,1,2.99,0,0,0,0,0,0,1.125,2.22,0,0,0,0,0.75,5.24,0,0,4,5.36,0,0,6,3.04,2.79,0,0,1.0475,4.373333333,1.098888889,2.144,0,0,2.99,0,0,0,1.973333333,0,1.34,0,6.986666667,0,0,0.506666667,51.36,2.445714286,5,,
518958590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.543075245,0,0,0,0,0,6,0.285714286,5,,
519512966,0,0,4,4,0,0,0,0,0,0,4,21.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.365,0,0,0,0,0,0,0,4.19,0,0,0,0,0,0,0,0,0,25.65,1.221428571,5,,
521391706,0,444,454,10,0,0,0,0,0,0,0,0,0,0,0,0,11,35.24,0,0,0,0,5.5,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0.75,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.203636364,0,0,1.914545455,0,0,0,0,0,0,0,19.98666667,0,0,0,60.76,2.893333333,5,,
522346261,0,255,301,46,2,5.38,0,0,0,0,9,30.82,0,0,9,13.94,8,46.82,0,0,0,0,0,0,0,0,0,0,1,2.99,0,0,0,0,0,0,0,0,2,10.33,9.195,45.88,0,0,0,0,2.69,0,0,3.424444444,0,1.548888889,5.8525,0,0,0,0,0,2.99,0,0,4.989668298,0,0,5.165,0,0,156.16,7.436190476,5,,
522528751,0,0,14,14,7,24.71,41,54.05,0,0,0,0,5,17.82,2,2.24,9.25,73.3,0,0,0,0,10.5,19.93,0,0,0,0,2,4.48,0,0,4,18.96,0.25,0.87,0,0,0,0,1,5.7,0,0,2,8.53,3.53,1.318292683,0,0,3.564,1.12,7.924324324,0,0,1.898095238,0,0,2.24,0,4.74,5.7,3.48,0,0,0,4.265,230.59,10.98047619,5,,
525091054,0,10,10,0,0,0,11,16.86,2,9.18,0,0,0,0,6,5.77,12.25,29.58,18,19.04,10,12.86,0,0,1,4.97,1,1.49,0,0,0,0,0,0,1,6.99,0,0,2,24.98,0,0,0,0,1,2.62,0,1.532727273,4.59,0,0,0.961666667,2.414693878,1.057777778,1.286,0,4.97,1.49,0,0,0,0,6.99,0,12.49,0,2.62,134.34,6.397142857,5,,
525146940,54,439,537,44,5,42.38,3,5.31,0,0,5,17.95,9.084,26.32,49,62.67,51,248.99,42,154.4,8,24.98,18,32.7,0,0,10,26.45,14,35.73,0,0,0,0,0,0,4.125,21.44,5,5,0,0,2,6.98,54,107.38,8.476,1.77,0,3.59,2.897402026,1.278979592,4.882156863,3.676190476,3.1225,1.816666667,0,2.645,2.552142857,0,0,0,0,5.197575758,1,3.49,1.988518519,818.68,38.98476191,5,,
525316519,0,0,0,0,17,41.77,3,8.53,0,0,0,0,0,0,4,1.7,8,24.44,5,9.37,2,10.68,6,12.21,19,24.85,1,14.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.58,2.457058824,2.843333333,0,0,0,0.425,3.055,1.874,5.34,2.035,1.307894737,14.43,0,0,0,0,0,0,0,0,2.79,153.56,7.312380952,5,,
526531124,0,0,30,30,4,8,1,2.99,0,0,3,12.97,1.25,4.03,7,4.79,4.75,9.6,0,0,4,8.36,0,0,1,5.99,0,0,0,0,0,0,0,0,1,2.03,0,0,0,0,0,0,0,0,1,3.59,2,2.99,0,4.323333333,3.224,0.684285714,2.021052632,0,2.09,0,5.99,0,0,0,0,0,2.03,0,0,0,3.59,62.35,2.969047619,5,,
526616214,0,1,48,47,10.5,49.38,0,0,0,0,2,8.48,2,10.19,6,8.32,14.986,53.38,5,26.95,90,295.24,27,23.81,0,0,4,13.97,4,4.58,4.25,37.54,0,0,0,0,0,0,0,0,0,0,0,0,1,1.99,4.702857143,0,0,4.24,5.095,1.386666667,3.561991192,5.39,3.280444444,0.881851852,0,3.4925,1.145,8.832941177,0,0,0,0,0,0,1.99,533.83,25.42047619,5,,
526673173,0,453,481,28,1,10.79,1,1.99,0,0,0,0,0,0,0,0,2,14.21,2,5.38,0,0,0,0,3,6.67,0,0,0,0,0,0,2,7.63,0,0,0,0,0,0,0,0,0,0,0,0,10.79,1.99,0,0,0,0,7.105,2.69,0,0,2.223333333,0,0,0,3.815,0,0,0,0,0,0,46.67,2.222380952,5,,
527540488,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,56.73,0,0,0,0,0,0,2,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.91,0,0,0,2.515,0,0,0,0,0,0,0,0,0,0,61.76,2.940952381,5,,
527700132,0,0,50,50,11,31.69,2,1.42,0,0,6,15.9,5,20.97,2,5.11,14,47.81,0,0,1,1.79,0,0,0,0,0,0,1,1.12,15.166,55.5,5,47.56,0,0,0,0,1,3.59,0,0,5,48.91,0,0,2.880909091,0.71,0,2.65,4.194,2.555,3.415,0,1.79,0,0,0,1.12,3.659501517,9.512,0,0,0,3.59,9.782,0,281.37,13.39857143,5,,
527952774,0,137,140,3,0,0,11,5.99,0,0,0,0,0,0,0,0,16,28.42,11,14.95,0,0,0,0,6,8.26,0,0,1,2.49,0,0,0,0,0,0,0,0,2,2,2.222,10.03,0,0,19,22.65,0,0.544545455,0,0,0,0,1.77625,1.359090909,0,0,1.376666667,0,2.49,0,0,4.513951395,0,0,1,0,1.192105263,94.79,4.513809524,5,,
529334765,0,0,48,48,2,4.98,0,0,0,0,0,0,9.75,40.18,23,19.36,33.916,87.92,0,0,1,2.99,4,4.16,0,0,0,0,0,0,0,0,6,26.95,1,9,0,0,1,1.99,11.5,24.29,0.278,10.42,0,0,2.49,0,0,0,4.121025641,0.84173913,2.592286826,0,2.99,1.04,0,0,0,0,4.491666667,2.112173913,9,0,1.99,37.48201439,0,232.24,11.05904762,5,,
529443939,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,5,24.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.49,0,0,0,0,0,1,4.802,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,28.5,1.357142857,5,,
529708307,0,0,35,35,0,0,2,9.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12.23,0,0,8,10.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,0,0,0,2.446,0,1.32,0,0,0,0,0,0,0,0,0,32.77,1.560476191,5,,
530615228,0,0,22,22,2,3.98,0,0,0,0,4,14.71,0,0,0,0,1,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.74,0,0,0,0,10,75.91,0,0,1.99,0,0,3.6775,0,0,1.97,0,0,0,0,0,0,0,0,0,0,9.74,0,7.591,0,106.31,5.062380952,5,,
532718095,0,0,19,19,0,0,3,20.17,0,0,4,9.42,0,0,3,3.35,1,4.19,0,0,71,239.98,0,0,0,0,0,0,0,0,1,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.723333333,0,2.355,0,1.116666667,4.19,0,3.38,0,0,0,0,12.8,0,0,0,0,0,0,0,289.91,13.8052381,5,,
534745187,0,466,490,24,6,36.74,0,0,0,0,0,0,0,0,2,2.58,11,21.48,0,0,5,11.95,7,3.5,0,0,0,0,0,0,0,0,12,36,0,0,0,0,0,0,0,0,0,0,5,6.95,6.123333333,0,0,0,0,1.29,1.952727273,0,2.39,0.5,0,0,0,0,3,0,0,0,0,0,1.39,119.2,5.676190476,5,,
535533293,0,0,9,9,1,2.69,0,0,0,0,6,16.74,0,0,0,0,2,14.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,2.79,0,0,7.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.41,1.638571429,5,,
535859755,0,80,94,14,6,21.74,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.623333333,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.74,1.178095238,5,,
536540651,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,19.04,0.906666667,5,,
536854771,0,7,19,12,4,6.74,0,0,0,0,0,0,8.833,23.05,0,0,3.5,17.11,0,0,0,0,6,5.93,0,0,0,0,2,3.69,0,0,0.5,2.5,0,0,0,0,0,0,0,0,0,0,1,1.59,1.685,0,0,0,2.609532435,0,4.888571429,0,0,0.988333333,0,0,1.845,0,5,0,0,0,0,0,1.59,60.61,2.886190476,5,,
537490583,0,0,24,24,1,10.79,0,0,0,0,2,11.98,3.25,5.94,1,1.25,5,9.95,0,0,0,0,9,15.91,3,19.47,0,0,0,0,0,0,3,8.48,1,7.79,0,0,2,25.26,0,0,0,0,0,0,10.79,0,0,5.99,1.827692308,1.25,1.99,0,0,1.767777778,6.49,0,0,0,2.826666667,0,7.79,0,12.63,0,0,116.82,5.562857143,5,,
537887135,0,0,1,1,1,3.29,0,0,0,0,10,6.59,1,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.612,54.83,7,33.19,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0.659,0.89,0,0,0,0,0,0,0,0,9.770135424,4.741428571,0,0,0,0,0,0,98.79,4.704285714,5,,
540306537,0,447,491,44,11,11.28,1,1.99,0,0,0,0,4.75,34.7,2,1.6,10,25.99,0,0,0,0,0,0,1,4.24,2,30.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13.47,1.025454546,1.99,0,0,7.305263158,0.8,2.599,0,0,0,4.24,15.31,0,0,0,0,0,0,0,0,1.224545455,123.89,5.89952381,5,,
541788394,0,294,335,41,13,43.32,3,11.52,0,0,0,0,3,22.37,0,0,3,34.71,0,0,0,0,0,0,0,0,0,0,0,0,4,42.96,1.5,14.99,0,0,0,0,5,76.11,1,19.99,0,0,0,0,3.332307692,3.84,0,0,7.456666667,0,11.57,0,0,0,0,0,0,10.74,9.993333333,19.99,0,0,15.222,0,0,265.97,12.6652381,5,,
541867008,0,446,482,36,13,25.64,7,9.72,0,0,1,5.99,31,126.22,5,12.18,13,55.26,2,6.38,0,0,1,1.49,7,6.6,0,0,0,0,0,0,0,0,0.389,0.58,0,0,2,27.94,0,0,3,21.57,3,9.87,1.972307692,1.388571429,0,5.99,4.071612903,2.436,4.250769231,3.19,0,1.49,0.942857143,0,0,0,0,0,1.491002571,0,13.97,7.19,3.29,309.44,14.7352381,5,,
541878732,0,391,392,1,0,0,0,0,0,0,0,0,0,0,1,4.99,0,0,0,0,1,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,4.99,0,0,0,0,0,0,0,0,0,0,0,0,9.98,0.475238095,5,,
542928627,0,0,4,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,17.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,17.49,0,0,0,0,0,0,0,0,0,0,18.49,0.880476191,5,,
543629612,0,301,305,4,0,0,0,0,0,0,0,0,0,0,5,5,7,24.18,0,0,0,0,0,0,0,0,0,0,1,2.49,5.25,39.65,0,0,0,0,0,0,1,7.49,3.389,11.47,0,0,0,0,0,0,0,0,0,1,3.454285714,0,0,0,0,0,2.49,7.552380952,0,3.384479197,0,0,7.49,0,0,90.28,4.299047619,5,,
544603848,0,0,2,2,0,0,1,5.99,2,14.98,0,0,0,0,0,0,5,15.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99,7.49,0,0,0,3.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.53,1.73952381,5,,
544930696,0,215,239,24,2,10.99,0,0,0,0,0,0,1,13.99,0,0,1,53.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.495,0,0,0,13.99,0,53.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.97,3.760476191,5,,
544961311,0,10,37,27,2,9.58,0,0,0,0,0,0,6,20.97,0,0,2,13.58,3,20.97,0,0,2,5.98,0,0,0,0,0,0,2.528,12.28,2.666,7.88,0,0,0.917,3.2,0,0,0,0,1,6.99,1,3.49,4.79,0,0,0,3.495,0,6.79,6.99,0,2.99,0,0,0,4.857594937,2.955738935,0,0,3.489640131,0,6.99,3.49,104.92,4.996190476,5,,
545941320,0,447,494,47,20,220.5,0,0,0,0,43,148.47,50.917,161.48,11,24.65,19.167,85.48,0,0,0,0,57.695,82.37,1,0.69,0,0,3,6.42,1,0.49,5.042,24.98,5.626,20.44,3,13.47,0,0,14.389,90.26,10,38.9,3,6.47,11.025,0,0,3.452790698,3.171435866,2.240909091,4.459748526,0,0,1.427680042,0.69,0,2.14,0.49,4.954383181,6.272847314,3.633131888,4.49,0,3.89,2.156666667,925.07,44.05095238,5,,
546541236,0,1,9,8,0,0,0,0,0,0,0,0,2.375,7.24,0,0,0,0,0,0,0,0,3,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.9,0,0,0,0,0,0,0,0,3.048421053,0,0,0,0,2.223333333,0,0,0,0,0,1.8,0,0,0,0,0,14.81,0.705238095,5,,
547147660,0,450,500,50,28,99.26,163,97.15,7,67.73,27,136.63,10,19.9,6,9.87,26,73.9,127,199.47,0,0,69,153.85,2,3.98,0,0,3,5.03,0.667,8.5,7.375,33.37,11.5,68.08,0,0,1,14.95,5.833,27.08,1,8.99,31,91.24,3.545,0.59601227,9.675714286,5.06037037,1.99,1.645,2.842307692,1.570629921,0,2.229710145,1.99,0,1.676666667,12.74362819,4.524745763,4.642551003,5.92,0,14.95,8.99,2.943225807,1118.98,53.28476191,5,,
547286518,90,456,580,34,3,10.37,5,5,0,0,1,1.79,0,0,4,7.96,0,0,0,0,0,0,1,0.5,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.47,3.456666667,1,0,1.79,0,1.99,0,0,0,0.5,0,5,0,0,0,0,0,0,0,0,2.49,38.09,1.813809524,5,,
548416965,0,0,41,41,0,0,1,7.79,0,0,0,0,4.668,25.17,2,1,2,9.48,0,0,0,0,0,0,0,0,1,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.99,1,2.29,0,7.79,0,0,5.392030848,0.5,4.74,0,0,0,0,4.19,0,0,0,0,0,0,0,9.99,2.29,59.91,2.852857143,5,,
554073874,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,1.24,0,0,0,0,0,7.07,0.336666667,5,,
558831863,0,206,218,12,1,2.99,0,0,0,0,0,0,0,0,0,0,1,0.74,0,0,14,48.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,0,0,0,0,0,0.74,0,3.485,0,0,0,0,0,0,0,0,0,0,0,0,52.52,2.500952381,5,,
559316849,0,302,310,8,1,24.99,0,0,0,0,0,0,0,0,0,0,4,5.96,1,3.99,0,0,5,6.85,0,0,0,0,2,2.98,0,0,1,3.75,0,0,0,0,0,0,0.5,2.5,0,0,0,0,24.99,0,0,0,0,0,1.49,3.99,0,1.37,0,0,1.49,0,3.75,5,0,0,0,0,0,51.02,2.42952381,5,,
559404504,0,0,5,5,0,0,94,25.4,0,0,0,0,1.5,5.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,7.5,0,0,0,0,0,0.270212766,0,0,3.873333333,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,38.71,1.843333333,5,,
562527929,0,425,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,17,0.80952381,5,,
563369164,0,365,411,46,16,55.5,0,0,0,0,36,113.24,0,0,1,1.89,11.25,69.19,0,0,0,0,1,2.99,0,0,0,0,0,0,7.625,39.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46875,0,0,3.145555556,0,1.89,6.150222222,0,0,2.99,0,0,0,5.13704918,0,0,0,0,0,0,0,281.98,13.42761905,5,,
564445237,0,472,505,33,0,0,0,0,0,0,0,0,1,5.99,3,4.78,13,95.03,0,0,0,0,15,44.85,0,0,0,0,0,0,0,0,19,169.56,0,0,3.375,25.85,0,0,0,0,0,0,0,0,0,0,0,0,5.99,1.593333333,7.31,0,0,2.99,0,0,0,0,8.924210526,0,0,7.659259259,0,0,0,346.06,16.47904762,5,,
566103230,0,0,43,43,2,5.29,35,28.59,1,3.59,1,1.79,1,2.99,0,0,2,8.48,1,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.167,60.47,0,0,0,0,0,0,0,0,2.645,0.816857143,3.59,1.79,2.99,0,4.24,1.49,0,0,0,0,0,0,0,0,0,7.404187584,0,0,0,112.69,5.366190476,5,,
566139051,0,0,0,0,2,11.48,0,0,0,0,0,0,4,16.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.98,3.306,17.62,0,0,0,0,0,0,1,8.99,1,3.99,5.74,0,0,0,4.24,0,0,0,0,0,0,0,0,0,3.99,0,5.329703569,0,0,8.99,3.99,67.02,3.191428571,5,,
566887428,0,0,0,0,0,0,6,2.46,0,0,2,12.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.94,0.711428571,5,,
567072418,0,281,281,0,2,52.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.98,2.522857143,5,,
567362926,0,0,0,0,2,6.48,0,0,0,0,0,0,0,0,0,0,1,9.99,0,0,0,0,0,0,6,12.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,0,0,0,0,0,9.99,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,28.71,1.367142857,5,,
567871611,0,90,125,35,0,0,0,0,0,0,2,5.98,0,0,1,1,5,35.33,9,67.42,0,0,3,8.97,34,75.39,0,0,0,0,0,0,2,4.78,0,0,0,0,0,0,0,0,0,0,19,28.79,0,0,0,2.99,0,1,7.066,7.491111111,0,2.99,2.217352941,0,0,0,2.39,0,0,0,0,0,1.515263158,227.66,10.84095238,5,,
569186042,0,153,201,48,4,8.11,167,440.2,30,173.65,0,0,0,0,6,6,36.528,145.56,0,0,53,135.49,34,40.85,3,7.47,4,2.36,1,7.97,0,0,0,0,0,0,0,0,5,50.45,0,0,0,0,3,3.3,2.0275,2.635928144,5.788333333,0,0,1,3.984888305,0,2.556415094,1.201470588,2.49,0.59,7.97,0,0,0,0,0,10.09,0,1.1,1021.41,48.63857143,5,,
569423288,0,0,25,25,0,0,0,0,0,0,0,0,0,0,1,1,7,25.23,0,0,0,0,0,0,0,0,11,14.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.74,0,0,0,0,0,1,3.604285714,0,0,0,0,1.308181818,0,0,0,0,0,0,0,0,3.74,44.36,2.112380952,5,,
569638505,0,0,5,5,1,3.29,1,1.19,0,0,0,0,0,0,0,0,3,23.97,2,3.58,1,3.99,0,0,0,0,0,0,0,0,2,10.78,0,0,0,0,0,0,0,0,0,0,1,3.89,0,0,3.29,1.19,0,0,0,0,7.99,1.79,3.99,0,0,0,0,5.39,0,0,0,0,0,3.89,0,50.69,2.413809524,5,,
569972169,0,0,5,5,1,3.99,1,3.49,0,0,0,0,10,31.28,7,9.98,31.5,88.66,1,3.99,1,1.49,0,0,0,0,20,27.48,0,0,2,8.28,0.125,0.6,0,0,0,0,1,5.99,0,0,0,0,4,14.96,3.99,3.49,0,0,3.128,1.425714286,2.814603175,3.99,1.49,0,0,1.374,0,4.14,4.8,0,0,0,5.99,0,3.74,200.19,9.532857143,5,,
570294702,0,405,458,53,15,36.97,59,62.15,1,8.99,1,2.99,24.486,105.43,17,25.79,34.5,131.05,0,0,0,0,0,0,8,11.71,0,0,0,0,0,0,0,0,10.917,33.5,3.5,12.22,6,26.96,13.5,32.1,2,30.18,7,12.27,2.464666667,1.053389831,8.99,2.99,4.305725721,1.517058824,3.798550725,0,0,0,1.46375,0,0,0,0,2.377777778,3.068608592,3.491428571,4.493333333,15.09,1.752857143,532.31,25.34809524,5,,
573454576,40,140,219,39,0,0,0,0,0,0,0,0,2.25,20.23,5,5,7.611,49.98,3,20.97,0,0,0,0,0,0,0,0,0,0,2,9.59,0,0,3,16.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.991111111,1,6.566811194,6.99,0,0,0,0,0,4.795,0,0,5.59,0,0,0,0,122.54,5.835238095,5,,
574652160,0,0,49,49,28,13.59,0,0,0,0,58,185.39,0,0,4,22.48,19.5,61.61,33,35.75,2,9.82,0,0,2,9.98,3,12.23,1,1.14,0,0,18.5,90.36,0,0,0,0,0,0,0,0,0,0,3,20.4,0.485357143,0,0,3.19637931,0,5.62,3.15948718,1.083333333,4.91,0,4.99,4.076666667,1.14,0,4.884324324,0,0,0,0,0,6.8,462.75,22.03571429,5,,
