CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_ns,paper_ns,pct_ns,needle_ns,quilt_ns,impulse_ns,other_ns,kids_ns,jewelry_ns,ribbon_ns,paint_ns,seasfloral_ns,celeb_ns,fabric_ns,fleece_ns,warm_ns,homedec_ns,public_ns,special_ns,foam_ns,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,sew_qty,paper_qty,pct_qty,needle_qty,quilt_qty,impulse_qty,other_qty,kids_qty,jewelry_qty,ribbon_qty,paint_qty,seasfloral_qty,celeb_qty,fabric_qty,fleece_qty,warm_qty,homedec_qty,public_qty,special_qty,foam_qty,bccomp_qty,products_bought,product_share
552848061,0,0,45,45,73.96,0,0,7.48,0,1.74,104.77,0,0,4.98,0,0,0,0,23.78,0,0,0,49.77,0,2.49,2.465333333,0,0,3.74,0,1.74,5.820555556,0,0,2.49,0,0,0,0,5.945,0.909041096,0,0,0,0,2.49,30,0,0,2,0,1,18,0,0,2,0,0,0,0,4,0,0,0,54.75,0,1,8,0.380952381
553204876,0,0,2,2,224.06,0,0,0,92.5,0,8,0,0,0,0,0,0,6.74,0,0,0,0,0,0,0,17.23538462,0,0,0,6.966410604,0,1,0,0,0,0,0,0,2.246666667,0,0,0,0,0,0,0,13,0,0,0,13.278,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0.19047619
553752403,0,0,2,2,0,0,0,0,0,0,0,0,2.39,5.49,0,5.59,0,0,0,0,0,0,8.66,0,7.99,0,0,0,0,0,0,0,0,2.39,5.49,0,5.59,0,0,0,12.98350825,0,0,0,0,7.99,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.667,0,1,5,0.238095238
554073874,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,5.58,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5,0,0,2,0.095238095
554420992,0,472,519,47,0,107.87,183.07,7.49,0,0,61.26,0,0,1.74,0,0,0,0,28.74,0,0,0,0,0,0,0,1.315487805,12.20466667,7.49,0,0,6.126,0,0,1.74,0,0,0,0,3.531146333,0,0,0,0,0,0,0,82,15,1,0,0,10,0,0,1,0,0,0,0,8.139,0,0,0,0,0,0,6,0.285714286
555095496,0,0,45,45,62.43,0,0,19.96,4.98,0,6.95,0,0,3.98,0,0,0,0,0,0,0,0,0,0,6.59,1.058135593,0,0,4.99,2.49,0,6.95,0,0,0.995,0,0,0,0,0,0,0,0,0,0,6.59,59,0,0,4,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,6,0.285714286
555681162,0,0,1,1,30.55,0,0,0,0,0,2.09,0,0,0,0,0,0,13.8,23.96,0,12.5,0,0,0,0,3.81875,0,0,0,0,0,2.09,0,0,0,0,0,0,1.971428571,5.99,0,0,15.0060024,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,7,4,0,0.833,0,0,0,0,5,0.238095238
555734441,0,0,46,46,39.73,0,0,11.98,69.88,10.2,102.3,0.79,0,0,0,0,12.78,113.4,23.29,0,0,0,0,0,0,5.675714286,0,0,5.99,2.40162216,2.55,12.7875,0.79,0,0,0,0,6.39,3.817025144,4.990357832,0,0,0,0,0,0,7,0,0,2,29.097,4,8,1,0,0,0,0,2,29.709,4.667,0,0,0,0,0,0,9,0.428571429
557583457,0,420,420,0,35.94,0,0,0,0,0,18.98,0,0,0,0,0,0,244.15,0,0,6.8,80.9,0,0,28.83,2.396,0,0,0,0,0,9.49,0,0,0,0,0,0,7.911023265,0,0,0,3.4,16.18,0,3.60375,15,0,0,0,0,0,2,0,0,0,0,0,0,30.862,0,0,2,5,0,0,8,6,0.285714286
558771978,0,0,19,19,5.38,0,0,0,0,1.6,5.99,0,0,10.7,0,0,0,207.64,30.56,0,0,0,0,0,0,2.69,0,0,0,0,0.8,5.99,0,0,2.14,0,0,0,5.803566438,5.093333333,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,5,0,0,0,35.778,6,0,0,0,0,0,0,6,0.285714286
559316849,0,302,310,8,24.99,0,0,0,0,0,5.96,3.99,0,6.85,0,0,2.98,0,3.75,0,0,0,2.5,0,0,24.99,0,0,0,0,0,1.49,3.99,0,1.37,0,0,1.49,0,3.75,5,0,0,0,0,0,1,0,0,0,0,0,4,1,0,5,0,0,2,0,1,0,0,0,0.5,0,0,7,0.333333333
561161936,0,0,31,31,10.3,0,0,0,0,0,48.07,0,0,0,0,0,17.34,37.2,0,8.02,4.19,0,0,7.99,0,2.06,0,0,0,0,0,2.53,0,0,0,0,0,2.89,3.234782609,0,0,2.673333333,4.19,0,3.995,0,5,0,0,0,0,0,19,0,0,0,0,0,6,11.5,0,3,1,0,0,2,0,7,0.333333333
561321837,0,8,9,1,74.14,0,0,0,0,0,24.99,0,0,7.96,0,17.96,0,0,0,0,0,0,1.4,0,0,1.901025641,0,0,0,0,0,24.99,0,0,1.99,0,4.49,0,0,0,5.6,0,0,0,0,0,39,0,0,0,0,0,1,0,0,4,0,4,0,0,0,0,0,0,0.25,0,0,5,0.238095238
562164053,0,222,272,50,45.17,4.93,0,65.29,48.32,5.24,89.4,0,0,0,3.49,0,0,0,29.06,0,9.49,0,0,28.48,0,3.474615385,2.465,0,3.2645,4.832,2.62,14.9,0,0,0,3.49,0,0,0,5.812,0,0,9.49,0,14.24,0,13,2,0,20,10,2,6,0,0,0,1,0,0,0,5,0,1,0,0,2,0,10,0.476190476
563369164,0,365,411,46,55.5,0,0,113.24,0,1.89,69.19,0,0,2.99,0,0,0,39.17,0,0,0,0,0,0,0,3.46875,0,0,3.145555556,0,1.89,6.150222222,0,0,2.99,0,0,0,5.13704918,0,0,0,0,0,0,0,16,0,0,36,0,1,11.25,0,0,1,0,0,0,7.625,0,0,0,0,0,0,0,6,0.285714286
563979434,0,0,14,14,0,0,0,16.21,7.18,1.99,0,0,0,0,0,0,0,25.79,0,6.38,0,0,0,0,0,0,0,0,4.0525,2.393333333,1.99,0,0,0,0,0,0,0,4.689090909,0,0,2.734676382,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,5.5,0,2.333,0,0,0,0,0,5,0.238095238
564344406,0,443,445,2,0,0,0,42.92,9.52,0,5.98,0,0,17.91,11.83,0,0,0,0,0,0,0,17.96,0,0,0,0,0,2.861333333,3.986599665,0,1.993333333,0,0,1.99,1.69,0,0,0,0,3.592,0,0,0,0,0,0,0,0,15,2.388,0,3,0,0,9,7,0,0,0,0,0,0,0,5,0,0,6,0.285714286
565047552,0,0,41,41,10.84,0,0,41.56,0,12.39,20.34,0,0,0,0,0,0,81.37,0,0,6.64,0.6,0,0,0,2.71,0,0,3.463333333,0,0.953076923,7.957746479,0,0,0,0,0,0,12.73595242,0,0,0,0.474285714,0.6,0,0,4,0,0,12,0,13,2.556,0,0,0,0,0,0,6.389,0,0,14,1,0,0,0,7,0.333333333
566103230,0,0,43,43,5.29,28.59,3.59,1.79,2.99,0,8.48,1.49,0,0,0,0,0,0,0,0,60.47,0,0,0,0,2.645,0.816857143,3.59,1.79,2.99,0,4.24,1.49,0,0,0,0,0,0,0,0,0,7.404187584,0,0,0,2,35,1,1,1,0,2,1,0,0,0,0,0,0,0,0,8.167,0,0,0,0,8,0.380952381
567356977,0,0,0,0,0,0,0,0,0,0,7.17,0,0,0,0,0,0,1.99,0,0,14.29,0,0,8.99,0,0,0,0,0,0,0,2.39,0,0,0,0,0,0,2.983508246,0,0,0,8.572285543,0,8.99,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.667,0,0,1.667,0,0,1,0,4,0.19047619
567597547,0,184,202,18,0,0,0,0,0,0,0,0,0,0,14.38,0,0,0,0,0,199.93,7.99,0,0,6.99,0,0,0,0,0,0,0,0,0,0,7.19,0,0,0,0,0,0,16.85608296,7.99,0,6.99,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11.861,1,0,0,1,4,0.19047619
567598990,0,202,229,27,256.83,2.5,0,4.69,135.69,2.58,24.43,2.49,0,0,12.56,0,1.99,96.07,0,0,0,9.99,0,224.99,8.48,5.241428571,2.5,0,0.521111111,6.214904044,1.29,6.1075,2.49,0,0,3.14,0,1.99,2.332135748,0,0,0,0,9.99,224.99,4.24,49,1,0,9,21.833,2,4,1,0,0,4,0,1,41.194,0,0,0,1,0,1,2,13,0.619047619
568843478,0,372,390,18,24.46,0,0,15.64,0,1.79,5.58,3.38,0,0,0,0,0,6.81,0,0,7.23,0,0,0,0,6.115,0,0,2.606666667,0,1.79,2.79,1.69,0,0,0,0,0,4.54,0,0,0,7.23,0,0,0,4,0,0,6,0,1,2,2,0,0,0,0,0,1.5,0,0,1,0,0,0,0,7,0.333333333
569638505,0,0,5,5,3.29,1.19,0,0,0,0,23.97,3.58,3.99,0,0,0,0,10.78,0,0,0,0,0,3.89,0,3.29,1.19,0,0,0,0,7.99,1.79,3.99,0,0,0,0,5.39,0,0,0,0,0,3.89,0,1,1,0,0,0,0,3,2,1,0,0,0,0,2,0,0,0,0,0,1,0,7,0.333333333
570430397,0,0,2,2,29.47,8.07,0,51.43,17.94,0,0,2,0,3.49,42.43,0,13.3,0,29.71,0,63.95,0,0,4.99,19.98,3.68375,2.69,0,7.347142857,2.99,0,0,1,0,3.49,6.061428571,0,2.66,0,7.922666667,0,0,12.79,0,4.99,9.99,8,3,0,7,6,0,0,2,0,1,7,0,5,0,3.75,0,5,0,0,1,2,12,0.571428571
572082857,0,0,34,34,30.35,8,0,0,1.31,10.29,14.48,1.49,0,4.47,0,4.99,0,7.79,21.01,0,0,3,0,8.98,0,2.023333333,1,0,0,3.493333333,2.058,4.826666667,1.49,0,1.49,0,4.99,0,7.79,4.61352657,0,0,0,1,4.49,0,15,8,0,0,0.375,5,3,1,0,3,0,1,0,1,4.554,0,0,3,0,2,0,12,0.571428571
572824332,0,1,18,17,7.98,9.98,0,0,0,4.88,22.48,0,0,12.96,0,3.56,0,4.94,21.97,0,0,0,0,32.93,0,3.99,4.99,0,0,0,2.44,11.24,0,0,3.24,0,0.89,0,1.976,5.4925,0,0,0,0,15.39504441,0,2,2,0,0,0,2,2,0,0,4,0,4,0,2.5,4,0,0,0,0,2.139,0,9,0.428571429
575251251,0,0,7,7,0,0,0,0,0,2.39,20.92,0.97,1.49,0,0,20.43,0,0,0,0,20.22,0,0,0,6.95,0,0,0,0,0,1.195,5.23,0.97,1.49,0,0,2.27,0,0,0,0,0,3.993679637,0,0,1.39,0,0,0,0,0,2,4,1,1,0,0,9,0,0,0,0,5.063,0,0,0,5,7,0.333333333
577689318,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,6.29,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,6.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.095238095
580538403,0,271,277,6,0,9.99,0,6.38,0,2,19.04,1.49,0,1.99,2.49,0,0,0,0,0,0,2.5,0,0,0,0,9.99,0,3.19,0,2,3.173333333,1.49,0,1.99,2.49,0,0,0,0,0,0,0,0.833333333,0,0,0,1,0,2,0,1,6,1,0,1,1,0,0,0,0,0,0,3,0,0,0,8,0.380952381
584119424,0,140,152,12,34.88,0,0,0,109.45,0.8,64.91,0,7.57,7.48,0,0,13.38,3.59,0,0,140.32,0,0,0,22.42,2.491428571,0,0,0,3.187895028,0.4,7.212222222,0,2.523333333,3.74,0,0,1.911428571,1.795,0,0,0,8.254117647,0,0,2.8025,14,0,0,0,34.333,2,9,0,3,2,0,0,7,2,0,0,17,0,0,0,8,10,0.476190476
585076359,0,8,8,0,17,0,3.49,0,15.15,5,9.99,24.94,0,5.23,0,0,0,0,0,25.57,0,1,0,0,0,2.428571429,0,3.49,0,9.088182364,1.25,9.99,4.156666667,0,2.615,0,0,0,0,0,0,4.261666667,0,1,0,0,7,0,1,0,1.667,4,1,6,0,2,0,0,0,0,0,6,0,1,0,0,0,9,0.428571429
586766024,0,0,27,27,0,0,0,0,0,0,0,0,0,14.99,0,0,0,0,0,0,0,0,28.82,0,0,0,0,0,0,0,0,0,0,0,14.99,0,0,0,0,0,1.601111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,2,0.095238095
586856791,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,11.97,0,0,0,0,4.29,0,8.37,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,0,0,0,2.79,0,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,0,0,3,0.142857143
592740062,0,165,165,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,64.76,0,38.97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.99,0,10.79333333,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0.142857143
593038573,0,144,175,31,0,6.38,0,0,0,16,29.43,0,10.94,3.99,0,34.64,0,0,0,0,0,0,22.87,0,2.99,0,3.19,0,0,0,0.888888889,4.204285714,0,1.215555556,3.99,0,1.237142857,0,0,0,6.534285714,0,0,0,0,2.99,0,2,0,0,0,18,7,0,9,1,0,28,0,0,0,0,0,0,3.5,0,1,8,0.380952381
594075160,0,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.490123103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.972,0,0,1,0.047619048
594457897,0,0,26,26,277.69,0,0,0,13.12,1.29,17.93,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0,5.142407407,0,0,0,4.373333333,1.29,2.561428571,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,3,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.238095238
594644080,0,0,0,0,4.29,0,0,0,0,0,3.49,0,7.98,0,0,0,0,0.87,0,0,0,0,0,0,0,4.29,0,0,0,0,0,3.49,0,3.99,0,0,0,0,2.086330935,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0.417,0,0,0,0,0,0,0,4,0.19047619
595800285,0,0,2,2,4.79,0,0,4.99,15.96,3.88,4.97,19.96,0,2.97,0,0,0,0,9.98,0,0,1,12.46,0,14.95,4.79,0,0,4.99,3.99,1.94,1.656666667,4.99,0,0.99,0,0,0,0,4.99,2.669809299,0,0,1,0,2.99,1,0,0,1,4,2,3,4,0,3,0,0,0,0,2,0,0,1,4.667,0,5,11,0.523809524
597083401,0,0,0,0,1.99,0,0,0,0,1,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,1.99,0,0,0,0,1,0,0,0,0,0,0,0,7.964071856,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.167,0,0,0,0,0,0,0,3,0.142857143
597084813,0,0,41,41,0.99,8.74,0,14.66,0,0,0,3.49,0,0.89,2.74,0,0,0,0,0,0,0,0,0,0,0.99,1.0925,0,3.665,0,0,0,3.49,0,0.89,1.37,0,0,0,0,0,0,0,0,0,0,1,8,0,4,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0.285714286
597699008,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.99,0,0.99,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99,0,0.99,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0.142857143
598314425,0,9,14,5,11.99,0,0,0,0,1.19,0,0,0,0,0,0,0,11.69,0,0,0,0,0,0,0,11.99,0,0,0,0,1.19,0,0,0,0,0,0,0,7.793333333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,3,0.142857143
598476547,0,442,475,33,103.27,0,0,0,0,1.99,19.6,0,0,2.39,0,0,0,8.38,44.39,0.68,51.48,0,40.24,21.71,10.96,3.561034483,0,0,0,0,1.99,6.535511837,0,0,2.39,0,0,0,2.095,7.00931628,8.942222222,2.035928144,6.572194562,0,8.882978723,2.74,29,0,0,0,0,1,2.999,0,0,1,0,0,0,4,6.333,0.334,7.833,0,4.5,2.444,4,11,0.523809524
598600153,0,0,47,47,27.64,23.96,0,0,4.19,5.91,0,3.91,1.79,0,13.37,0,0,24.87,0,0,3.59,0,0,3.99,5.23,2.303333333,4.792,0,0,4.19,1.182,0,3.91,1.79,0,1.337,0,0,2.0725,0,0,0,1.795,0,3.99,2.615,12,5,0,0,1,5,0,1,1,0,10,0,0,12,0,0,2,0,0,1,2,11,0.523809524
598896355,0,0,5,5,0,0,0,0,0,0,56.97,0,0,0,0,0,0,0.97,5.31,0,0,0,0,0,0,0,0,0,0,0,0,18.99,0,0,0,0,0,0,1.94,2.655,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,3,0.142857143
598952257,0,453,477,24,113.58,0,0,0,14.52,0,4.67,0,5.01,0,0.33,0,1.74,0,0,0,0,0,10.66,0,4.49,37.86,0,0,0,5.621370499,0,4.67,0,1.67,0,0.33,0,1.74,0,0,7.991004498,0,0,0,0,4.49,3,0,0,0,2.583,0,1,0,3,0,1,0,1,0,0,0,0,0,1.334,0,1,8,0.380952381
601255334,0,0,21,21,0,0,0,0,1.99,0,5.98,0,0,0,0,0,0,16.87,0,0,0,5.99,0,0,0,0,0,0,0,1.99,0,2.99,0,0,0,0,0,0,5.896539671,0,0,0,0,5.99,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2.861,0,0,0,1,0,0,0,4,0.19047619
602701740,0,1,1,0,3.99,0,0,0,0,0,4.99,0,0,0,16.79,0,0,0,0,0,24.99,0,0,0,0,3.99,0,0,0,0,0,4.99,0,0,0,1.679,0,0,0,0,0,0,24.99,0,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1,0,0,0,0,4,0.19047619
603150707,0,137,179,42,6.71,0,0,0,0,0.94,34,18.52,4.58,2.39,6.1,0,0,81.98,13.46,0,25.35,0,28.28,224.95,11.25,1.6775,0,0,0,0,0.94,8.5,3.086666667,2.29,2.39,1.016666667,0,0,4.968484849,2.991111111,2.570909091,0,3.621428571,0,22.495,2.25,4,0,0,0,0,1,4,6,2,1,6,0,0,16.5,4.5,0,7,0,11,10,5,13,0.619047619
603281882,0,0,23,23,57.48,0,0,0,0,0,18.74,1,0,0,4.17,0,0,0,0,0,0,0,0,0,0,28.74,0,0,0,0,0,18.74,1,0,0,1.39,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0.19047619
603713603,0,1,38,37,0,0,0,4.97,12.98,16.19,8.97,0,0,0,0,30.95,0,0,0,0,0,0,53.22,0,0,0,0,0,1.656666667,6.49,1.619,2.2425,0,0,0,0,6.19,0,0,0,17.74,0,0,0,0,0,0,0,0,3,2,10,4,0,0,0,0,5,0,0,0,0,0,0,3,0,0,6,0.285714286
603965468,0,452,482,30,0,0,0,2.69,0,0,0,0,0,5.07,1.18,0,0,0,0,0,0,0,6.27,0,0,0,0,0,2.69,0,0,0,0,0,1.69,0.59,0,0,0,0,0.855038865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,7.333,0,0,4,0.19047619
604245209,0,0,9,9,91.91,2.09,0,0.59,0,9.87,172.46,0,0,0,9.16,0,0,0,0,0,107.43,0,9.44,24.55,15.17,10.21222222,2.09,0,0.59,0,3.29,5.018916245,0,0,0,2.29,0,0,0,0,6.293333333,0,15.34714286,0,4.91,5.056666667,9,1,0,1,0,3,34.362,0,0,0,4,0,0,0,0,0,7,0,1.5,5,3,10,0.476190476
604614206,0,0,47,47,44.77,0,0,0,0,4.53,38.03,2.78,8.58,1.79,0,0,0,21.78,0,0,0,0,15.76,0,12.64,3.197857143,0,0,0,0,1.1325,7.606,0.556,4.29,1.79,0,0,0,10.89,0,3.94,0,0,0,0,2.106666667,14,0,0,0,0,4,5,5,2,1,0,0,0,2,0,0,0,0,4,0,6,9,0.428571429
605088707,0,0,49,49,288.25,0,0,0,57.94,0,15.56,0,0,0,0,0,0,305.59,0,0,12.62,0,98.01,0,5.99,10.0649464,0,0,0,4.624840358,0,2.829090909,0,0,0,0,0,0,4.433852761,0,8.932737878,0,3.155,0,0,5.99,28.639,0,0,0,12.528,0,5.5,0,0,0,0,0,0,68.922,0,0,4,0,10.972,0,1,7,0.333333333
605300797,0,145,152,7,13.39,0.8,0,0,0,0,8.15,4,0,2.99,0,0,0,0,0,8.17,0,0,29.97,0,0,6.695,0.4,0,0,0,0,2.716666667,4,0,2.99,0,0,0,0,0,6.66,3.819541842,0,0,0,0,2,2,0,0,0,0,3,1,0,1,0,0,0,0,0,2.139,0,0,4.5,0,0,7,0.333333333
606436335,0,39,83,44,8.15,13.92,14.99,1.89,0,0,35.13,0,3.58,2.39,12.37,1.86,0,3.28,0,0,5.99,0,0,0,2.49,2.716666667,4.64,14.99,1.89,0,0,2.342,0,1.79,2.39,4.123333333,0.31,0,1.64,0,0,0,5.99,0,0,2.49,3,3,1,1,0,0,15,0,2,1,3,6,0,2,0,0,1,0,0,0,1,12,0.571428571
607028123,0,0,21,21,32.38,0,0,13.79,0,0,6.37,4.99,0,0,0,6.38,7.19,0,0,0,0,0,0,0,17.9,16.19,0,0,13.79,0,0,2.123333333,4.99,0,0,0,3.19,7.19,0,0,0,0,0,0,0,1.988888889,2,0,0,1,0,0,3,1,0,0,0,2,1,0,0,0,0,0,0,0,9,7,0.333333333
609685557,0,414,414,0,15.4,0,0,0,0,0.8,28,0,0,0,0,0,0,0,0,0,0,0,13.12,0,0,3.85,0,0,0,0,0.8,28,0,0,0,0,0,0,0,0,1.192727273,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0.19047619
611734302,0,442,483,41,11.26,29.89,8.91,0,24.06,5.2,111.43,10.97,9.67,16.53,59.33,22.08,3.92,0,0,0,13.5,4,20.79,0,16.69,2.815,1.758235294,8.91,0,7.218721872,1.04,2.422391304,2.194,3.223333333,2.361428571,4.944166667,5.52,1.96,0,0,1.89,0,4.5,0.666666667,0,4.1725,4,17,1,0,3.333,5,46,5,3,7,12,4,2,0,0,0,3,6,11,0,4,16,0.761904762
613155415,0,441,448,7,0,0,0,0,0,0,0,8.5,0,0,6.28,0,0,0,0,0,98.43,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,3.14,0,0,0,0,0,0,9.374285714,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,10.5,0,0,0,0,3,0.142857143
614107282,0,447,485,38,6.36,22.09,7.14,20.32,21.87,0,73.07,8.47,15.7,2.09,22.13,20.15,2.99,59.46,0,0,0,0,0,0.67,1.79,3.18,0.788928571,0,0.781538462,7.156413613,0,6.211322679,8.47,3.925,2.09,1.301764706,1.831818182,2.99,8.494285714,0,0,0,0,0,4.820143885,1.79,2,28,0,26,3.056,0,11.764,1,4,1,17,11,1,7,0,0,0,0,0,0.139,1,14,0.666666667
615045150,0,0,31,31,0,0,0,34.5,6.49,0,0,0,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,6.49,0,0,0,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.142857143
615781374,0,402,447,45,44.29,0,0,0,31.26,2.19,0,0,0,0,2.77,0,0,3.59,0,0,33.79,0,0,5.09,0,2.605294118,0,0,0,5.683636364,1.095,0,0,0,0,1.385,0,0,1.914666667,0,0,0,2.93826087,0,5.09,0,17,0,0,0,5.5,2,0,0,0,0,2,0,0,1.875,0,0,11.5,0,0,1,0,7,0.333333333
615782166,0,0,2,2,3.29,0,0,7.49,0,20.92,14.56,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99,3.29,0,0,7.49,0,2.615,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99,1,0,0,1,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.238095238
616214995,0,466,514,48,20.75,0,0,0,0,19.78,66.08,0,21.76,0,0,0,0,70.1,0,0,59,0,0,0,15.97,1.729166667,0,0,0,0,9.89,4.13,0,1.978181818,0,0,0,0,6.051972719,0,0,0,8,0,0,5.323333333,12,0,0,0,0,2,16,0,11,0,0,0,0,11.583,0,0,7.375,0,0,0,3,7,0.333333333
616393369,0,173,199,26,2.29,0,0,0,0,0,26.76,0,0,2.39,0,0,0,0,0,0,0,0,5.59,0,0,2.29,0,0,0,0,0,4.46,0,0,2.39,0,0,0,0,0,5.59,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0.19047619
621866094,0,130,130,0,8.78,0,0,0,7.98,0,0,0,5.59,0,0,0,0,7.18,0,0,0,0,0,0,0,4.39,0,0,0,3.99,0,0,0,5.59,0,0,0,0,3.59,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,4,0.19047619
623391877,0,0,41,41,4.6,0,0,15.71,0,1.11,0,0,0,0,0,0,0,13.61,0,0,0,0,0,13.9,0,2.3,0,0,3.142,0,1.11,0,0,0,0,0,0,0,10.21005251,0,0,0,0,0,13.9,0,2,0,0,5,0,1,0,0,0,0,0,0,0,1.333,0,0,0,0,0,1,0,5,0.238095238
624577078,0,0,2,2,3.39,0,0,0,0,0,5.99,0,0,0,0,0,0,12.42,0,0,16.87,0,0,0,0,0.8475,0,0,0,0,0,2.995,0,0,0,0,0,0,12.42,0,0,0,11.24666667,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1.5,0,0,0,0,4,0.19047619
625062468,10,454,477,13,76.38,0,0,0,16.9,18.13,18.3,9.85,14.67,2.13,0,0,32.33,4.76,23.91,0.41,0,3.05,2.43,14.57,3.6,8.486666667,0,0,0,2.253333333,0.671481482,4.773082942,0.895454546,2.095714286,1.065,0,0,2.155333333,3.173333333,3.18757499,3.888,0.868644068,0,0.7625,4.856666667,3.6,9,0,0,0,7.5,27,3.834,11,7,2,0,0,15,1.5,7.501,0.472,0,4,0.625,3,1,15,0.714285714
628494536,0,448,477,29,8.7,0,0,0,7.48,0,0,0,0,0,0,0,0,52.83,0,0,0,0,0,0,0,2.175,0,0,0,2.992,0,0,0,0,0,0,0,0,10.99250936,0,0,0,0,0,0,0,4,0,0,0,2.5,0,0,0,0,0,0,0,0,4.806,0,0,0,0,0,0,0,3,0.142857143
629867748,0,424,433,9,4.93,0.97,0,0,22.18,0,17.23,0,7.49,2.49,0,1.28,0,3.03,0,0,0,0,0,0,0,2.465,0.97,0,0,3.412307692,0,2.461428571,0,7.49,2.49,0,0.64,0,2.424,0,0,0,0,0,0,0,2,1,0,0,6.5,0,7,0,1,1,0,2,0,1.25,0,0,0,0,0,0,0,8,0.380952381
