,CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,avg,net_sales,sum,mean_price,Cluster
412,509249454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0.039176786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133140698,0,0,0,0.003188098,0.008537033,0.003188098,0.008557265,0
613,593917818,0,0,0.015306122,0.140625,0.01,0.008542979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010178117,0.025934352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00427149,0,0,0,0,0,0,0,0,0.266177452,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.004512504,0.003188098,0.009971571,0
3749,1089635419,0,0.048016701,0.039115646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010033445,0.037697432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197536675,0,0,0,0,0,0,0,0.003188098,0.01216414,0.003188098,0.011990647,0
612,593891096,0,0,0.032312925,0.296875,0,0,0.002188184,0.012019375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010752688,0.052483215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266422141,0,0,0,0,0,0,0,0,0,0.204840968,0,0,0,0,0,0,0,0,0,0.003188098,0.013819228,0.003188098,0.026043229,0
863,716216734,0,0.30480167,0.24829932,0,0,0,0,0,0,0,0.002666667,0.004474602,0,0,0.022988506,0.01083864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201673399,0,0.05003127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.003818272,0.003188098,0.01112873,0
543,567018841,0,0.006263048,0.042517007,0.34375,0,0,0,0,0,0,0,0,0,0,0.022988506,0.0135483,0.005685469,0.004725114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062539087,0.061949957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.002309074,0.003188098,0.006557237,0
4422,707671707,0,0,0,0,0,0,0,0,0,0,0,0,0.01297968,0.015745903,0,0,0.005685469,0.011832528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174793698,0,0.155133736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.011052364,0.003188098,0.022828898,0
526,559390026,0,0,0.005102041,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.00196112,0.015748031,0.017496123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025711821,0.124635265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.003254838,0.003188098,0.006400091,0
938,753182773,0,0,0.032312925,0.296875,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.005251589,0,0,0,0,0,0,0.016260163,0.058717286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068852459,0,0,0,0.276425475,0,0,0,0,0,0,0,0,0,0,0.003188098,0.009845005,0.003188098,0.017543108,0
884,724019666,0,0,0,0,0,0,0,0,0,0,0.008,0.01214352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182438931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.009040099,0.003188098,0.009033462,0
3735,1070543176,0,0,0.008503401,0.078125,0.005,0.005700081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010869565,0.004329256,0,0,0.003813344,0.007182723,0,0,0,0,0,0,0,0,0,0,0,0,0.005700081,0,0,0,0,0,0,0,0,0,0,0,0.049683228,0,0.178375804,0,0,0,0,0,0,0.003188098,0.006021702,0.003188098,0.018528836,0
854,707837555,0,0,0,0,0,0,0,0,0,0,0.002666667,0.003194316,0,0,0,0,0.005685469,0.003935402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012658228,0.01973353,0,0,0,0,0,0.143969994,0,0,0.051596204,0,0,0,0,0,0,0,0,0,0,0,0,0.045290902,0,0.003188098,0.008637646,0.003188098,0.025957514,0
4428,731964979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017056406,0.013122392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057348289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.004512504,0.003188098,0.004747687,0
936,751546755,0,0,0.00170068,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030534351,0.042118947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144096064,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.002756803,0.003188098,0.003085758,0
912,734130669,0,0,0.011904762,0.109375,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.017097279,0,0,0,0,0,0,0,0,0.010752688,0.020450003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224158758,0,0,0,0,0.079815963,0,0,0,0,0,0,0,0,0,0.003188098,0.010046232,0.003188098,0.024257489,0
1856,1058365923,0,0.356993737,0.290816327,0,0,0,0.002188184,0.014426259,0,0,0,0,0,0,0,0,0.005685469,0.00630454,0,0,0,0,0.010178117,0.002599935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319773258,0,0,0,0,0.082657463,0,0,0.026684456,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.006932252,0.003188098,0.021114587,0
4397,649786548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010252204,0.017391753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299555556,0,0,0,0,0.003188098,0.006278266,0.003188098,0.006419139,0
420,511286171,0,0.016701461,0.017006803,0.03125,0.01,0.005828655,0,0,0,0,0,0,0,0,0.011494253,0.013480558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002914327,0,0,0,0,0.124452783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.002550546,0.003188098,0.005757225,0
523,558824017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0.058863285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200044454,0,0,0,0.003188098,0.013079721,0.003188098,0.012857327,0
4405,674676549,0,0,0.00170068,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0.011370937,0.013793648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877193,0.023142603,0,0,0,0,0,0,0.090422778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332962757,0.003188098,0.007782434,0.003188098,0.016043086,0
609,592966865,0,0,0.022108844,0.203125,0,0,0,0,0,0,0.002666667,0.001593957,0,0,0,0,0,0,0,0,0.003424658,0.003457419,0,0,0.008130081,0.01235967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071840739,0,0,0,0,0.249219238,0,0.116372124,0,0,0,0,0,0,0,0,0,0,0.003188098,0.004512504,0.003188098,0.014243061,0
490,542928627,0,0,0.006802721,0.0625,0,0,0,0,0,0,0,0,0,0,0.022988506,0.00677415,0,0,0,0,0,0,0,0,0.008130081,0.061940008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031269543,0,0,0,0,0.583194398,0,0,0,0,0,0,0,0,0,0,0.003188098,0.008798628,0.003188098,0.025700367,0
860,715113940,0,0,0.003401361,0.03125,0.01,0.007514393,0,0,0,0,0,0,0,0,0,0,0.005685469,0.011016492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003757197,0,0,0,0,0,0.144434858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.006353726,0.003188098,0.01571451,0
71,1085103347,0.020833333,0,0.003401361,0,0,0,0,0,0,0,0,0,0,0,0.011494253,0.013480558,0,0,0,0,0,0,0,0,0,0,0,0,0.02173913,0.053432897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124452783,0,0,0,0,0,0,0.306602201,0,0,0,0,0,0,0,0,0.003188098,0.009749423,0.003188098,0.0159788,0
2059,1090490762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.010463693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462963,0.104602237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13718723,0,0,0,0,0,0,0,0,0,0,0.533229607,0,0,0,0.003188098,0.027633426,0.003188098,0.045629223,0
1697,1027091956,0,0.035490605,0.030612245,0.015625,0,0,0,0,0,0,0,0,0,0,0.011494253,0.022964368,0,0,0,0,0,0,0,0,0.016260163,0.00750788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212007505,0,0,0,0,0.035345115,0,0,0,0,0,0,0,0,0,0,0.003188098,0.002268829,0.003188098,0.006357234,0
1308,932386238,0,0,0.00170068,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0.017056406,0.024309989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106241012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.008788566,0.003188098,0.008795364,0
680,622275378,0.1875,0.016701461,0.052721088,0.078125,0.005,0.004700067,0,0,0,0,0,0,0.00648984,0.004719266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012658228,0.013536543,0,0,0.004700067,0,0,0,0.104776194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031068047,0,0.003188098,0.006776302,0.003188098,0.020671724,0
214,421348608,0,0,0.006802721,0.0625,0.005,0.001271447,0,0,0,0,0,0,0.00648984,0.013504533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012658228,0.008695147,0,0,0.001271447,0,0,0,0.299824956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019956443,0,0.003188098,0.008235194,0.003188098,0.02481464,0
2034,1079860597,0,0,0.003401361,0.03125,0,0,0,0,0,0,0,0,0.01297968,0.040524863,0,0,0.005685469,0.010463693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449862466,0,0.13718723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.021596631,0.003188098,0.037057672,0
1333,941586497,0,0,0.018707483,0.171875,0,0,0,0,0,0,0.002666667,0.001145857,0,0,0,0,0,0,0.015748031,0.005120103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051644547,0,0,0,0.036473531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.001277788,0.003188098,0.003807197,0
711,631925245,0,0,0.022108844,0.203125,0.005,0.00910013,0,0,0,0,0.002666667,0.00151714,0.00648984,0.004775581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00910013,0,0,0.068378534,0.106026507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.006026733,0.003188098,0.018543122,0
1477,992938159,0.0625,0,0.010204082,0,0,0,0,0,0,0,0.008,0.004903498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073668013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.003350421,0.003188098,0.003647671,0
1324,937159671,0,0,0.017006803,0.15625,0,0,0,0,0,0,0.008,0.006702301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100692441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.004764037,0.003188098,0.004985786,0
4366,571379130,0,0,0,0,0,0,0,0,0,0,0.005333333,0.00334795,0,0,0,0,0.005685469,0.015781092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075447201,0,0,0.206902502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.008159734,0.003188098,0.020864584,0
1262,920748852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0.050295406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170926873,0,0,0,0.003188098,0.011102671,0.003188098,0.010985871,0
129,349673756,0,0.010438413,0.011904762,0.03125,0.005,0.003985771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010869565,0.029026353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877193,0.034733223,0.003985771,0,0,0,0,0,0,0,0,0,0,0,0.333111037,0,0,0,0,0,0,0,0.499722068,0.003188098,0.010448685,0.003188098,0.031100444,0
794,674373147,0,0,0.00170068,0.015625,0.005,0.005714367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003424658,0.002590898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002314815,0.026139659,0,0,0,0,0,0,0,0,0.005714367,0,0,0,0,0,0,0,0.186758276,0,0,0,0,0,0,0,0,0.266503667,0,0,0,0.003188098,0.00904513,0.003188098,0.027114673,0
697,628514119,0,0,0.022108844,0.203125,0.01,0.020543151,0,0,0,0,0,0,0,0,0,0,0.005685469,0.003909078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010271575,0,0,0,0,0,0.051251079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.008225132,0.003188098,0.014514493,0
1233,912922291,0,0.079331942,0.06462585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010178117,0.001559961,0,0,0,0,0,0,0,0,0.007626689,0.001563129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016010674,0,0,0,0,0.019409383,0,0,0,0,0,0,0.003188098,0.000437668,0.003188098,0.001507164,0
784,668610348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011494253,0.00677415,0.005685469,0.005251589,0.007874016,0.012258989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062539087,0.068852459,0.174656107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.004115081,0.003188098,0.013114473,0
1449,984871988,0.072916667,0,0.045918367,0.3125,0.005,0.003557194,0,0,0,0,0.005333333,0.005364402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003557194,0,0,0.120888632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.004965263,0.003188098,0.009542993,0
166,389064791,0,0,0.020408163,0.1875,0.015,0.008142973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002714324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.002364411,0.003188098,0.002714324,0
783,668520778,0,0,0.008503401,0.078125,0,0,0,0,0,0,0,0,0,0,0,0,0.017056406,0.011832528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051711245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.004019499,0.003188098,0.004281014,0
74,1091159754,0,0,0.00170068,0.015625,0.015,0.038257689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012752563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.012969046,0.003188098,0.012752563,0
3617,1028956686,0,0.150313152,0.136054422,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.017056406,0.012398489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054184642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.004235817,0.003188098,0.004485778,0
307,458586609,0,0,0.00170068,0.015625,0,0,0,0,0,0,0,0,0,0,0.011494253,0.008738653,0.011370937,0.03945931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080675422,0.258671268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.015227814,0.003188098,0.023257475,0
3173,597699008,0,0,0.00170068,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005376344,0.015350315,0,0,0.003344482,0.001482147,0,0,0,0,0.002314815,0.03924219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119823965,0,0.0232996,0,0,0,0.400088909,0,0,0,0.003188098,0.012063527,0.003188098,0.035686224,0
1100,847764735,0,0.319415449,0.260204082,0,0.005,0.021414592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0.023103968,0.021414592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166203446,0.003188098,0.010046232,0.003188098,0.025686081,0
314,459775367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011494253,0.00677415,0.011370937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062539087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0,0.003188098,0.001428592,0
641,602305310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011370937,0.012872317,0,0,0,0,0.010178117,0.019434514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084383089,0,0,0.199466311,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.005921089,0.003188098,0.011257304,0
1726,1041610260,0,0,0.025510204,0.234375,0,0,0,0,0,0,0.008,0.010741606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161377188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.007938384,0.003188098,0.00799059,0
305,457580918,0,0,0,0,0,0,0,0,0,0,0,0,0.00648984,0.00224137,0,0,0.011370937,0.012609079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049762441,0,0.082657463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.00531741,0.003188098,0.009685853,0
1515,997257605,0.041666667,0,0.006802721,0,0.005,0.00217146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462963,0.06972029,0,0,0,0,0,0,0,0,0.00217146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355412314,0,0,0,0.003188098,0.016349651,0.003188098,0.025014643,0
1080,842023962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023622047,0.030632845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145477282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.004764037,0.003188098,0.004985786,0
350,477447353,0,0,0.006802721,0.0625,0,0,0,0,0,0,0,0,0,0,0.011494253,0.012396694,0,5.85E-19,0,0,0,0,0,0,0,0,0,0,0.02173913,0.007612517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114446529,0,0,0,0,0,0,0.043681227,0,0,0,0,0,0,0,0,0.003188098,0.001735578,0.003188098,0.004485778,0
1731,1042075000,0,0.158663883,0.136054422,0.0625,0,0,0,0,0,0,0,0,0,0,0.034482759,0.02032245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062539087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.001006132,0.003188098,0.001428592,0
1673,1020671267,0,0,0.010204082,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.001803177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0.037089982,0,0,0,0,0,0,0.02364107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266814897,0.003188098,0.00501557,0.003188098,0.008814412,0
1526,1000601433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011440033,0.012917394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106930221,0,0,0,0,0,0,0.003188098,0.006273235,0.003188098,0.006414377,0
1945,1064017401,0.145833333,0,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017056406,0.042091686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183951682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.015584991,0.003188098,0.015228789,0
364,483642211,0,0.020876827,0.017006803,0,0,0,0,0,0,0,0,0,0,0,0.011494253,0.00677415,0,0,0,0,0.003424658,0.000961838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012658228,0.067760177,0,0,0,0,0,0,0,0.062539087,0,0,0.069331668,0,0,0,0,0,0,0,0,0,0,0.155518023,0,0.003188098,0.018160689,0.003188098,0.053000757,0
1062,832807457,0,0.002087683,0.034013605,0.296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0.04799485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268507403,0,0,0.003188098,0.009623656,0.003188098,0.009585851,0
1082,842116436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017056406,0.027600458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120621225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.010046232,0.003188098,0.009985857,0
302,456015254,0,0,0.00170068,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0.017056406,0.006712558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029335634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.002062571,0.003188098,0.002428606,0
1380,959600644,0,0.108559499,0.098639456,0.09375,0,0,0,0,0,0,0.002666667,0.001914029,0,0,0.011494253,0.023641783,0.005685469,0.002619214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08626659,0,0.218261413,0.034339948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.003757904,0.003188098,0.012100173,0
712,633267059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010178117,0.012934677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0.026967508,0,0,0,0,0,0,0,0,0,0.13275517,0,0,0,0,0,0,0,0,0,0,0.193996665,0.003188098,0.004009438,0.003188098,0.007828683,0
25,960159648,0,0.308977035,0.263605442,0.109375,0,0,0.004376368,0.008394007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877193,0.023142603,0,0.09303101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332962757,0.003188098,0.00531741,0.003188098,0.012543036,0
273,446458051,0,0,0.018707483,0.171875,0,0,0,0,0,0,0,0,0,0,0.022988506,0.0135483,0.005685469,0.019729655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062539087,0.258671268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.008044028,0.003188098,0.022843183,0
4336,499234516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.019729655,0.007874016,0.002925773,0,0,0,0,0.008130081,0.021213302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258671268,0.041684035,0,0,0.199733244,0,0,0,0,0,0,0,0,0,0,0.003188098,0.010554329,0.003188098,0.031400449,0
