CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty
0603041104,0,431,440,9,0,0,0,0,0,0,0,0,0,0,0,0,2.25,9.73,0,0,0,0,0,0,1,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3244444444,0,0,0,1.99,0,0,0,0,0,0,0,0,0,0
0603163932,0,9,10,1,3,24.37,0,0,0,0,0,0,0,0,1,3.29,4,40.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.93,122.23,0,0,0.75,2.06,0,0,0,0,1.5,10.79,0,0,8.1233333333,0,0,0,0,3.29,10.11,0,0,0,0,0,0,0,4.902928199,0,0,2.7466666667,0,7.1933333333,0
0603620824,0,0,22,22,0,0,3,2.27,0,0,3,8.97,0,0,0,0,0,0,1,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.85,0,0,0,0,0,0,0,0.7566666667,0,2.99,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,3.85,0,0
0603681834,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,34.44,0,0,0,0,0,0,0,0,7,15.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74,0,0,0,0,2.2471428571,0,0,0,0,0,0,0,0,0
0604319160,0,420,448,28,4,7.17,2,7.57,0,0,0,0,0,0,1,1.29,1,8.99,0,0,5,17.51,0,0,3,10.27,0,0,0,0,0,0,0,0,0,0,0,0,1,4.49,0,0,0,0,0,0,1.7925,3.785,0,0,0,1.29,8.99,0,3.502,0,3.4233333333,0,0,0,0,0,0,0,4.49,0,0
0604372789,0,446,446,0,1,59.99,9,52.91,1,19.99,0,0,0,0,0,0,2,11.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.99,5.8788888889,19.99,0,0,0,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0604477265,0,452,484,32,0,0,0,0,0,0,0,0,1,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.79,0,0,0,0,0,0,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.79,0
0606321891,0,195,238,43,1,1.49,0,0,0,0,26,72.05,0,0,0,0,6,9.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,2.7711538462,0,0,1.5316666667,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0606510725,0,0,0,0,0,0,0,0,0,0,7,32.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5971428571,0,0,0,0,0,0,0,20.993333333,0,0,0,0,0,0,0,0,0
0606961027,0,0,17,17,0,0,11,15.07,0,0,0,0,0,0,0,0,4,8.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.2,0,1.37,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
0606979409,0,446,481,35,0,0,0,0,0,0,0,0,0,0,8,9.77,1,3.4,12,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.25,0,0,0,0,0,0,0,0,0,0,0,1.22125,3.4,1.7708333333,0,0,0,0,0,0,0,0,0,0,0.85,0,0
0607151388,0,0,30,30,8,113.21,0,0,0,0,0,0,0,0,1,9.99,1.167,12.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.49,0,0,14.15125,0,0,0,0,9.99,10.745501285,0,0,0,0,0,0,0,0,0,0,0,0,9.49,0
0607768405,0,0,17,17,3,5.25,31,33.07,16,28.19,0,0,11.5,94.92,4,17.91,25,188.93,1,4.99,10,33.1,0,0,4,27.44,13,20.08,0,0,0,0,1.167,2.62,0,0,5.625,108.32,0,0,0,0,3,17.1,0,0,1.75,1.0667741935,1.761875,0,8.2539130435,4.4775,7.5572,4.99,3.31,0,6.86,1.5446153846,0,0,2.2450728363,0,0,19.256888889,0,5.7,0
0607940442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0
0608049516,18,7,41,16,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.28,0,0,0,0,0,0,3,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,2.64,0,0,0,0,4.5,0,0,0
0608118089,0,0,16,16,2,3.94,0,0,0,0,0,0,0,0,0,0,5,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.472,72.75,0,0,0,0,0,0,0,0,1.97,0,0,0,0,0,4.42,0,0,0,0,0,0,0,0,0,0,11.240729295,0,0,0
0608141818,0,126,128,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.79,0,0,0,0,1,2.09,1,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,2.09,3.59,0,0,0,0,0,0,0,0,0,0
0608361713,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.97,3,7.91,1,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.98,0,0,0,0,0,0,0,0,1.97,2.6366666667,4.49,0,0,0,0,0,0,0,0,0,3.49
0608878807,0,0,1,1,1,3.29,0,0,0,0,7,33.93,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,4.8471428571,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0609169446,0,9,9,0,0,0,0,0,0,0,0,0,2.5,11.23,0,0,0,0,5,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,4.492,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0.25
0609695135,0,0,10,10,0,0,5,18.65,0,0,0,0,0,0,0,0,2,9.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12.58,0,0,0,3.73,0,0,0,0,4.58,0,0,0,0,0,0,0,0,0,0,0,0,4.1933333333,0
0609728522,0,223,223,0,0,0,0,0,0,0,5,31.15,0,0,1,3.49,1,0,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5,8.96,0,0,0,6.23,0,3.49,0,0,0,0,0,0,10.99,0,0,0,0,0,1,0,1.792
0610059537,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19.48,0,0,0,0,0,0,0,0,2,17.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.99,0,0,0,0,0,0,0,9.74,0,0,0,0,8.99,0,0,0,0,0,0,0,15.99
0610347429,0,5,10,5,2,22.98,0,0,0,0,0,0,0,0,0,0,0,0,6,6.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49,0,0,0,0,0,0,1.0733333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0610463283,0,0,16,16,4,134.46,23,14.09,1,4.79,0,0,0,0,0,0,12,66.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.615,0.6126086957,4.79,0,0,0,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0610684383,0,0,26,26,0,0,0,0,0,0,0,0,10,19.9,0,0,0,0,0,0,0,0,2,5,0,0,2,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.97,0,0,0,0,1.99,0,0,0,0,2.5,0,2.49,0,0,0,0,0,0,0,0,2.3233333333
0611745167,0,123,134,11,0,0,0,0,0,0,2,7.08,0,0,0,0,0,0,0,0,2,7.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,0,0,0,0,3.745,0,0,0,0,0,0,0,0,0,0,0,0
0613080977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,68.92,0,0,0,0,5,10.48,0,0,6,17.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3075,0,0,2.096,0,2.99,0,0,0,0,0,0,0,0,0
0613392935,0,270,289,19,0,0,0,0,0,0,0,0,0,0,1,1.29,0,0,0,0,0,0,2,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0
0614692317,0,79,99,20,0,0,1,2.16,0,0,0,0,0,0,3,4.3,3,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.84,0,2.16,0,0,0,1.4333333333,2.2933333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84
0614909109,0,0,32,32,3,9.53,0,0,0,0,0,0,1,8.99,4,12.16,1,0.05,5,9.99,0,0,3,3.49,0,0,0,0,0,0,0,0,6,43.35,0,0,2,17.58,0,0,0,0,2,13.38,12,13.38,3.1766666667,0,0,0,8.99,3.04,0.05,1.998,0,1.1633333333,0,0,0,0,7.225,0,0,8.79,0,6.69,1.115
0615726403,0,176,176,0,1,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0615727922,0,451,451,0,2,3.76,9,2.97,0,0,0,0,0,0,3,3,2,4.18,6,7.48,0,0,0,0,1,0.99,0,0,0,0,0,0,1,8.99,0,0,0,0,1,1,0,0,0,0,7,16.88,1.88,0.33,0,0,0,1,2.09,1.2466666667,0,0,0.99,0,0,0,8.99,0,0,0,1,0,2.4114285714
0615903127,0,359,373,14,0,0,0,0,0,0,1,4.97,1,2.39,1,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.29,0,0,0,0,0,0,0,0,0,0,0,4.97,2.39,3.29,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0
0621852979,0,0,47,47,2,4.23,4,6.69,0,0,16,32.07,0,0,1,0.5,4,11.96,0,0,13,36.48,0,0,2,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.13,2.115,1.6725,0,2.004375,0,0.5,2.99,0,2.8061538462,0,3.04,0,0,0,0,0,0,0,0,0,2.065
0622123511,0,0,3,3,6,16.56,0,0,0,0,0,0,0,0,0,0,1.389,3.18,0,0,0,0,0,0,3,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76,0,0,0,0,0,2.2894168467,0,0,0,1.2566666667,0,0,0,0,0,0,0,0,0,0
0622275378,18,8,31,5,1,3.29,0,0,0,0,0,0,1,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.99,0,0,3.29,0,0,0,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99,0
0622508695,0,416,423,7,1,3.99,0,0,0,0,0,0,0,0,5,14.92,4,13.06,8,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3.99,0,0,0,0,2.984,3.265,4.9625,0,0,0,0,0,0,0,0,0,0,1,0,0
0622558823,0,0,5,5,0,0,0,0,0,0,0,0,4,25.98,0,0,0,0,0,0,0,0,0,0,0,0,3,20.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.776357E-15,0,0,0,0,0,0,6.495,0,0,0,0,0,0,6.99,0,0,0,0,0,0,0,0,0
0623589165,0,0,1,1,1,2.29,0,0,0,0,0,0,0,0,1,1,2,9.98,2,4.08,0,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.29,0,0,0,0,1,4.99,2.04,0,2.5,0,0,0,0,0,0,0,0,1,0,0
0623936986,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,16.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3471428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0624628335,0,439,464,25,0,0,0,0,0,0,2,11.88,0,0,0,0,0,0,4,40.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.14,0,0,0,0,0,0,0,0,0,5.94,0,0,0,10.14,0,0,0,0,0,0,0,0,0,0,7.07,0,0
0625506498,0,446,482,36,0,0,0,0,0,0,0,0,0,0,0,0,2,14.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,60.11,0,0,0,0,0,0,0,0,0,0,9,3.49,0,0,0,0,0,0,7.49,0,0,0,0,0,0,0,5.4645454545,0,0,0,0,0,0.3877777778
0625593397,0,0,4,4,0,0,0,0,0,0,8,43.72,0,0,0,0,0,0,0,0,2,4.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.465,0,0,0,0,2.425,0,0,0,0,0,0,0,0,0,0,0,0
0625827498,0,0,11,11,0,0,0,0,0,0,0,0,2,9.88,1,0.9,1.833,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834,12.38,0,0,0,0,0,0,4.94,0.9,1.9530823786,0,0,0,0,0,0,0,0,0,0,0,0,14.8441247,0
0626189054,0,200,203,3,0,0,0,0,0,0,27,125.6,0,0,9,18.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.26,0,0,0,0,0,0,0,0,0,4.6518518519,0,2.0577777778,0,0,0,0,0,0,0,0,0,0,0,0,6.26,0,0
0626313415,0,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0626643514,0,409,410,1,2,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0626843718,0,8,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,55.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99,0,0,0,0,0,0,0,0,0,0
0627541501,0,0,2,2,4,2.84,1,11.99,0,0,0,0,0,0,1,1.99,2,7.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,177.17,0,0,0,0,0,0,0,0,0,0,2,9.98,0.71,11.99,0,0,0,1.99,3.92,0,0,0,0,0,0,0,19.685555556,0,0,0,0,0,4.99
0627557739,0,441,452,11,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,5.98,0,0,6,16.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15.95,0,0,0,0,0,1,0,0,0,0,2.99,0,2.74,0,0,0,0,0,0,0,3.19
0627906084,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,4,21.56,0,0,1,2.39,0,0,0,0,0,0,1,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39,0,2.39,0,0,0,1.49,0,0,0,0,0,0,0,0
0628398448,0,0,1,1,1,2.79,0,0,0,0,0,0,0,0,0,0,1,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0628514119,0,0,13,13,2,14.38,0,0,0,0,0,0,0,0,0,0,1,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0628587263,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59,0,0,0
0628796583,0,0,35,35,1,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0629057084,0,0,17,17,0,0,0,0,0,0,0,0,0,0,1,15.99,1,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.99,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0629076399,0,0,30,30,4,11.86,0,0,0,0,0,0,2,5.38,5,4.89,25,49.79,3,2.37,0,0,3,2.79,1,9.99,0,0,1,8.39,0,0,1,4.55,0,0,0,0,0,0,0,0,1,4.19,5,7.9,2.965,0,0,0,2.69,0.978,1.9916,0.79,0,0.93,9.99,0,8.39,0,4.55,0,0,0,0,4.19,1.58
0629526369,0,9,10,1,4,15.96,0,0,0,0,1,8.99,16,96.14,5,10.75,4,11.08,0,0,0,0,3,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.722,95.56,0,0,3.99,0,0,8.99,6.00875,2.15,2.77,0,0,1.29,0,0,0,0,0,0,0,0,0,35.106539309,0
0629792615,0,436,451,15,0,0,0,0,0,0,0,0,0,0,0,0,1,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95,0,0,0,0,0,0,0,41.99,0,0,0,0,0,0
0629961970,0,436,436,0,0,0,2,9.94,0,0,5,23.95,0,0,2,2.58,1,1,0,0,0,0,0,0,3,6.27,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97,0,4.79,0,1.29,1,0,0,0,2.09,0,0.5,0,0,0,0,0,0,0,0
0630452878,0,0,17,17,2,11.08,0,0,0,0,7,17.53,5.5,21.59,0,0,2,2.06,0,0,4,9.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.83,0,0,0,0,0,0,5.54,0,0,2.5042857143,3.9254545455,0,1.03,0,2.3525,0,0,0,0,0,0,0,0,0,4.83,0,0
0630549228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.48,0,0,0,0,4,12.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74,0,0,3.215,0,0,0,0,0,0,0,0,0,0,0,0
0630624104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40.98,0,0,0,0,0,0,0,0,1,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.98,0,0,0,0,0,0,20.49,0,0,0,0,5.99,0,0,0,0,0,0,0,0,6.99
0631000981,0,0,0,0,0,0,0,0,4,54.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0631091311,0,466,485,19,1,2.39,0,0,0,0,8,28.34,0,0,1,2.79,4,4.87,6,13.4,0,0,0,0,0,0,2,21.98,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2.39,0,0,3.5425,0,2.79,1.2175,2.2333333333,0,0,0,10.99,0,0,0,0,0,0,3,0,0
0631723327,0,434,446,12,0,0,0,0,0,0,3,103.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.99,0,0,0,0,0,0,0,0,0,0,0,34.66,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99,0,0,0
0631925245,0,0,13,13,1,6.37,0,0,0,0,1,2.37,1,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37,0,0,2.37,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0633267059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.98,0,0,0,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,0,3.49
0633448154,0,0,24,24,0,0,1,8.99,0,0,0,0,0,0,4,3.12,5,50.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99,0,0,0,0.78,10.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0633474572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0575,0,0,0,0,0,0,0,0,0,0
0633535885,0,0,31,31,6,15.24,0,0,0,0,85,242.53,0,0,5,10.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,0,0,2.8532941176,0,2.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0633536172,0,0,4,4,1,1.99,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.99,1.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99
0634184709,0,432,457,25,5,16.15,0,0,0,0,0,0,1,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.98,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,4.19,0,0,0,0,0,0,0,0,0,2.99,0,0,0,0,0,0
0634506141,0,0,33,33,2,6.23,0,0,0,0,0,0,1.5,3.75,0,0,3,5.37,7,3.5,0,0,0,0,1,0.49,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,3.115,0,0,0,2.5,0,1.79,0.5,0,0,0.49,0,0,0,0,0,0,4.5,0,0,0
0634595003,0,462,484,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,71.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,11.996666667,0,0,0
0634790612,0,418,421,3,0,0,7,83.93,0,0,0,0,0,0,0,0,1,11.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.99,0,0,0,0,11.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0634923551,0,0,0,0,2,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0635156813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.333,24.02,1,0.76,0,0,0,0,0,0,1,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2756034365,0.76,0,0,0,1.39,0,0,0,0,0,0,0,0,0
0635453632,0,0,42,42,0,0,0,0,0,0,75,300.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.64,0,0,0,0,0,0,0,0,0,0,0,4.0057333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0
0635555725,0,0,0,0,0,0,0,0,0,0,1,5.99,0,0,0,0,3,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14.08,0,0,0,5.99,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64
0635850217,0,265,280,15,0,0,1,7.77,0,0,0,0,0,0,0,0,1,2.99,0,0,0,0,0,0,7,7.89,0,0,0,0,0,0,0,0,0,0,1,2.68,0,0,0,0,0,0,1,3.59,0,7.77,0,0,0,0,2.99,0,0,0,1.1271428571,0,0,0,0,0,0,2.68,0,0,3.59
0636102832,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.99,0,0,2,27.58,0,0,0,0,0,0,0,0,7.19,0,0,0,0,0,0,0,0,0,0,0,9.99,13.79,0
0636957128,0,390,438,48,9,17.12,16,10.04,1,8.99,0,0,0,0,1,1,0,0,0,0,0,0,7,4.99,0,0,1,0.59,2,6.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9022222222,0.6275,8.99,0,0,1,0,0,0,0.7128571429,0,0.59,3.24,0,0,0,0,0,0,0,0
0637105453,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,5.25,17.75,0,0,0,0,1,2.5,1,4.79,0,0,0,0,0,0,0.667,3.66,0,0,1,0.29,0,0,0,0,1,3.99,0,0,0,0,0,0,0,0,3.380952381,0,0,2.5,4.79,0,0,0,5.4872563718,0,0,0.29,0,3.99,0
0638492470,0,439,463,24,1,0.97,0,0,0,0,15,32.43,0,0,1,1,4,15.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,2.162,0,1,3.9325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
