CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,Cluster
1014177743,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.417,33.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.215617501,0,0,0,5
1014181752,49,0,49,0,0,0,0,0,0,0,1,4,0,0,0,0,10,93.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1014250169,49,0,49,0,0,0,0,0,0,0,0,0,1.222,4.54,0,0,1,1.13,1,1.59,0,0,6,8.08,7,11.03,0,0,2,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.49,0,0,0,0,3.715220949,0,1.13,1.59,0,1.346666667,1.575714286,0,1.905,0,0,0,0,0,0,0,1.49,5
1014302408,42,0,42,0,7,14.09,0,0,0,0,0,0,1,4.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,2.012857143,0,0,0,4.81,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5
1014338675,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,5
1014353518,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1925,0,0,0,0,0,0,5
1014373938,41,0,41,0,6,33.72,0,0,0,0,0,0,8.639,27.56,0,0,6,27.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.99,0,0,5.62,0,0,0,3.190184049,0,4.523333333,0,0,0,0,0,0,0,0,0,0,0,0,13.99,0,5
1014402422,48,0,48,0,2,10.4,0,0,0,0,0,0,0,0,2,4,0,0,2,22.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.19,0,0,0,0,0,0,0,0,5.2,0,0,0,0,2,0,11.49,0,0,0,0,0,0,0,0,0,7.19,0,0,0,5
1014406506,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,20.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.152,0,0,0,0,0,0,0,5
1014460263,41,0,41,0,0,0,6,1.6,0,0,0,0,0,0,0,0,2,3.18,0,0,0,0,0,0,9,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.99,0,0.266666667,0,0,0,0,1.59,0,0,0,0.772222222,0,0,0,0,0,0,0,0,0,1.99,5
